predictions,labels,entropys,plpds
729,455,2.953296,-0.1234203
502,502,0.0016668593,0.025586724
555,555,0.17583418,0.03708422
872,872,0.036009267,0.9957715
855,450,3.070614,0.20819046
522,574,1.9074334,0.5205926
324,324,0.0019824058,0.031972587
706,716,0.9289222,0.4059543
920,920,0.02337079,0.024599195
388,339,2.144486,0.46953347
607,607,0.0019337869,0.00034856796
709,868,2.8961596,0.32694876
253,253,0.08092247,0.75793403
276,172,0.71941185,0.55513865
112,112,0.02216373,-0.0014232993
385,101,0.38890368,0.92056555
431,516,0.61647296,0.8434614
399,501,0.5708451,0.655688
519,435,1.386409,0.6276437
991,991,0.080113545,0.7299367
107,108,0.5667366,0.8906773
267,267,0.06013572,0.89190245
387,387,0.03169178,0.60486984
286,286,0.019499084,0.9837277
813,440,2.5327647,0.4364666
314,314,0.0014662622,0.0009355545
909,909,0.14541098,0.46461254
62,63,2.1670296,0.39682367
201,201,0.0062064836,0.026748657
487,684,3.8629534,0.19021231
946,946,0.0066748885,0.00032627583
956,956,0.0014026434,5.6028366e-06
472,746,3.8947496,0.23723972
976,976,0.15538631,0.18426615
659,659,2.0820565,0.4256086
73,73,0.12739445,0.92947584
455,455,0.25732827,0.8042326
579,51,0.06627692,0.9933756
209,209,0.10181519,0.96143144
615,747,0.13960153,0.2990445
63,63,0.0005367034,0.11083341
873,873,0.2642997,0.80730885
563,563,0.0071502756,0.9992463
259,151,1.0211165,0.74440235
140,140,0.22457702,0.855043
427,968,1.5447307,0.32556126
201,201,0.047767453,0.9939196
202,182,0.59981275,0.8914662
360,360,0.057533458,0.011263609
766,729,3.33771,0.22338286
989,949,0.70752263,-0.05894673
15,43,0.61254334,0.8617343
22,22,0.54725647,0.44594607
746,746,0.0006754362,0.2008959
209,211,0.4086733,0.8062133
597,597,0.06291719,0.9014304
565,565,0.00016044473,0.11829287
849,849,0.013870974,0.08348727
534,651,0.62803847,0.81066906
198,196,0.94707054,0.49513674
780,724,1.0746369,0.05323744
149,149,0.00064174936,0.97367734
365,365,0.00043231813,0.0004529953
239,164,1.8922601,0.34877065
