predictions,labels,entropys,plpds
1,1,0.0040112617,0.99936056
7,3,1.3751576,0.46462637
1,1,2.6889884e-05,0.51658994
9,9,1.9789955e-05,0.9975841
1,1,9.697978e-05,0.9656376
5,5,0.276338,0.9383622
8,8,0.00047584542,0.9658521
4,4,0.0036140895,0.7252088
3,3,0.05493238,0.9909436
2,2,1.0289819e-05,0.9999986
0,0,9.41186e-06,0.0060511827
9,9,0.00064843625,0.99584
6,6,0.0015469962,0.9991146
6,1,1.0926796,0.39397883
2,2,0.007984621,0.2165581
5,5,0.00033338356,-2.4676323e-05
5,5,0.00019711572,0.9998906
8,8,0.00028182744,0.11426687
7,7,0.0016326256,0.999251
9,9,0.0014419283,0.4601755
4,4,2.8963626e-05,0.11177987
7,7,0.0053161774,0.99947375
8,8,2.3999315e-05,0.879175
6,6,0.20359349,0.94810444
7,7,0.0017818168,0.94507
2,2,0.00025583414,0.9696621
9,9,7.346438e-05,0.23890889
0,8,0.22533806,-0.04795569
4,4,0.00012788858,0.688118
5,5,0.00022139428,0.1536308
5,5,2.5644575e-05,0.9332855
0,0,0.031636078,0.9769096
2,2,0.00018767937,0.99998677
2,2,0.017449537,0.9719599
7,7,0.0004126572,0.1345442
8,8,0.00010738385,7.247925e-05
3,3,0.00029536226,0.9913958
3,3,8.462257e-06,0.0058532953
3,3,0.0002930247,0.007917047
9,9,0.008114072,0.910904
9,9,9.27089e-06,0.8884886
4,4,0.000101076876,0.9003171
9,9,0.0004916929,0.98041594
6,6,0.00014875823,0.14814919
8,8,0.00044028272,0.06858188
7,7,0.00032955158,0.34743595
7,7,0.00038129662,0.0155982375
3,3,0.419877,0.35253417
8,8,0.00035153053,0.13699019
0,0,0.0027151017,0.6887169
4,4,5.2323296e-05,0.10395092
5,5,0.00011094289,0.11828053
8,8,0.032460354,0.29957235
7,7,0.00032502518,0.97489727
4,4,0.00015630158,0.14215285
3,4,0.20604858,0.9596729
0,0,0.35187253,0.90419364
5,3,0.00045889785,0.999925
1,1,3.9086714e-05,0.25674278
8,8,0.0750676,0.98631495
0,0,0.00015775632,0.99998885
6,6,0.00015664687,0.00014483929
3,3,0.008931517,0.021639526
8,8,0.24414219,-0.056420565
