predictions,labels,entropys,plpds
9,9,0.0014239831,0.9928839
5,5,0.01917436,0.99736696
0,0,0.00019200562,0.0011078715
4,4,0.048123136,0.9843355
1,1,0.0026589776,0.96865565
2,2,0.0004287503,0.03682804
2,2,0.024109753,0.9929557
6,6,0.0009664004,0.9994839
5,5,0.008642993,0.94120514
4,4,0.03462458,0.43446475
3,2,0.5592508,0.7975477
4,4,0.0014863289,0.9983278
2,5,0.20720214,0.96166444
8,8,0.00044600022,0.7583177
8,8,1.3960453e-05,0.9201577
0,0,0.005122692,0.002495408
7,7,0.06308637,0.98874396
0,0,0.00015115493,0.0058026314
2,2,0.0017690388,0.9998456
1,1,0.00012318906,0.9565316
2,6,0.012856451,-0.0017027259
3,7,0.011210016,0.9970216
6,6,0.31380725,0.94018215
6,6,0.00079944066,0.34030598
4,4,9.224145e-05,0.88539195
0,0,0.00024955856,0.0012449622
6,6,0.00010433998,0.8664587
7,7,0.0006140284,0.6079807
0,0,0.0013756352,0.99729913
9,9,0.0012491343,0.2727505
1,1,0.02208242,0.94378847
3,5,0.16049409,0.01837653
7,7,2.6742757e-05,0.9997144
3,3,0.03819311,0.9935847
9,9,0.0011895592,0.97501594
1,1,0.00023423557,0.926036
3,3,0.103696175,0.97254235
8,8,4.318051e-05,0.99908465
1,9,0.6176337,0.7803198
6,6,5.724901e-05,7.867813e-06
7,7,0.06529548,0.98696417
5,5,0.077252544,0.9842958
9,9,0.00030860107,0.9923633
4,4,0.33112383,0.906499
3,3,0.0025716124,0.67615503
6,3,0.7979176,0.51674896
3,3,1.1576296,-0.34576112
9,0,0.95760435,0.7333471
6,5,0.6329388,0.8449492
4,4,0.11990318,0.9507884
3,3,0.0040229107,0.14788532
8,8,0.0009619618,0.99759525
0,4,0.7960671,0.6037698
1,1,0.00010371876,0.031573176
7,7,0.010712471,0.1366232
2,2,5.253095e-07,0.99965346
4,4,1.9511346e-05,0.982274
5,5,0.0002907275,0.99743617
6,6,0.005481253,0.971882
4,4,2.792125e-06,0.99408054
3,3,0.70447826,0.5816727
7,7,0.0005409274,0.99995184
7,7,0.08196193,0.98504394
2,2,0.004434557,0.073943555
