predictions,labels,entropys,plpds
870,444,0.51827514,0.82617474
244,244,0.004541071,0.03484881
333,29,0.042992644,0.11667162
242,242,0.03283766,0.58319974
965,965,0.44439664,0.8446912
611,611,0.002595852,0.0006608367
911,618,4.405779,0.174126
842,445,0.8939452,-0.13448906
378,378,0.024752641,0.26068062
611,611,0.6309301,-0.17060041
697,697,0.0711599,0.08444077
419,608,2.2526827,-0.22060052
562,562,0.04855739,0.6359963
48,48,0.030463984,0.99704164
517,506,1.2385305,0.6266096
551,551,0.072235815,0.9932435
692,769,1.5323837,-0.3200367
31,31,0.8140402,0.87484604
233,226,0.023659538,0.14003032
774,774,0.09333575,0.02182573
322,322,1.244811,0.5695026
519,519,0.09687815,0.38996202
244,342,1.7136674,0.46407253
542,542,0.5365158,0.9034317
527,527,0.7421287,0.80940896
594,594,0.0015578875,0.9981703
233,233,2.393152,0.117738605
902,902,0.038218465,0.012328684
352,352,0.61630225,0.8354001
384,384,0.030704357,0.15964085
713,492,1.3317872,0.5937185
815,815,2.2740836,0.5524876
601,601,0.08682156,0.98453045
373,374,1.695726,0.40263623
398,398,0.96516055,0.5737931
413,413,0.6937738,-0.02946639
584,528,1.6853076,0.45646983
71,71,0.6160699,0.92002076
690,853,1.6734889,0.5336686
247,215,0.0321741,0.32465905
803,803,0.0015986214,0.0012176037
828,828,0.16060668,0.8629956
859,859,1.2301188,0.70569396
933,931,0.20346831,0.9463264
951,951,0.012809112,0.072131276
140,140,0.0026268358,0.0008186102
86,86,0.5200953,0.040430367
349,349,0.70945394,0.37490535
711,711,1.736319,-0.24136776
844,844,1.2980659,0.49381715
874,874,0.04246046,0.93643814
884,406,0.82173294,0.7974013
413,652,1.6641068,0.46522644
372,372,1.3189247,0.35344046
561,561,0.18871114,0.9479504
726,726,0.00018739731,0.04154569
50,103,2.046568,0.49147642
692,893,0.14936018,0.46844655
826,826,0.216067,0.002182126
609,609,0.0073456606,0.32696754
110,114,0.6111911,0.8302274
343,343,0.0015015334,0.17890793
1,1,0.10863897,0.7350712
469,544,2.2856803,0.4227218
