predictions,labels,entropys,plpds
469,469,0.18886548,0.2605843
391,391,0.238748,0.69850135
637,637,0.24915403,0.970554
241,238,1.5836239,0.046376407
136,136,0.1262095,0.03253466
738,738,1.3390278,0.66124934
36,37,1.7558583,0.5767733
616,616,0.09598188,0.06401354
612,612,0.034507126,0.075773954
623,623,1.810998,0.53552717
410,410,0.24882361,0.17232376
219,219,2.8566186,0.51626724
653,653,1.7837789,0.37398443
50,50,2.2466702,0.4866579
686,944,3.1323097,0.4349466
621,621,0.33025414,0.57925415
756,756,0.41074616,0.9442966
743,743,2.3617156,-0.18557984
425,425,0.35554582,0.7424741
23,23,0.30452663,0.87497854
973,237,4.326579,0.1442713
24,24,0.10114392,0.6435321
767,710,1.5624905,0.4674438
942,955,3.1458817,0.35040352
768,768,0.02115469,0.007613182
793,793,1.5331273,0.45796987
310,310,0.1912066,0.87893593
518,634,4.34194,0.091044344
112,112,0.31901184,0.9568058
554,554,1.1850618,0.23939103
5,149,1.622913,-0.27294794
319,319,1.891614,0.61437774
647,647,3.0603704,0.4999265
226,226,0.48865038,0.9344119
661,661,0.077423014,0.50327504
807,810,3.8192997,0.19123518
372,328,3.2082443,-0.067163065
387,387,0.5657631,0.0017130375
794,672,2.095665,0.6299887
1,1,0.20302695,0.03872621
587,618,1.035089,-0.061490297
691,691,0.53035474,0.6773714
965,965,0.23976184,0.701023
296,270,0.47759604,-0.041944444
527,526,2.3689113,0.26211354
220,220,0.2135678,0.6794481
608,608,1.346966,-0.13222158
54,54,1.9354322,-0.49196446
925,809,2.0129611,0.6087463
172,173,0.7707256,0.8426737
30,30,0.90476465,0.5375249
767,418,1.7400618,0.7199985
923,960,0.67746174,0.89306545
446,418,0.6940315,0.89690816
489,571,1.2387583,-0.110643804
931,961,0.6672467,0.4314187
297,297,0.055595618,0.014627993
411,411,0.6480236,0.47701395
915,915,0.26584435,0.9709905
251,246,1.6127915,0.5875634
518,518,0.2472446,0.027285755
51,51,2.7412958,0.61525404
695,695,1.8914948,0.24058151
678,678,0.46702412,0.9433823
