predictions,labels,entropys,plpds
691,491,4.0534062,0.23007582
251,211,3.152638,0.16722971
847,847,3.7285442,-0.006207153
975,621,1.6934805,-0.12657177
200,196,3.163889,0.28047132
972,88,5.0158,0.061333068
703,837,4.205715,0.29342547
682,682,1.7041298,0.7592041
788,423,4.7404737,0.13331327
455,455,2.0902493,0.6528927
841,841,4.2953286,0.1788632
562,784,2.9452093,0.3400272
675,707,2.7267199,0.27470222
562,842,1.360024,0.2539771
970,150,1.5694146,0.50039697
510,628,1.252698,0.7060107
465,710,5.1130486,0.11540911
406,747,3.854225,0.25395724
357,357,1.7622056,0.5504599
797,709,3.6102843,0.27421904
465,768,3.8682823,0.21269765
445,445,0.4824329,0.86774206
394,934,3.391792,0.45886698
920,583,3.6677637,0.3223073
672,894,5.1685243,0.074566826
448,448,1.1019626,0.8246407
379,379,2.938346,-0.09405199
723,723,0.38515022,0.09538585
450,573,0.9745619,0.16306901
176,209,3.1399772,0.21091287
555,820,1.4342195,0.12050885
944,944,1.2183571,0.727498
296,296,2.5565798,0.21669446
694,585,1.2921782,0.40977082
577,924,3.3510854,0.24786527
0,390,4.069025,0.24778064
107,782,3.9026554,0.13308254
411,658,2.504189,0.34983274
810,629,1.6974187,0.30604532
569,865,4.1570234,0.14663948
456,691,3.0765996,0.49755523
793,246,3.953945,0.26752982
219,220,2.3214867,0.47288772
450,450,0.783184,0.06463146
212,375,2.7150154,0.4999855
363,363,0.066086784,0.18210757
723,723,1.1215546,0.87531316
975,628,1.0513734,-0.12302333
840,840,1.5477408,0.54507816
866,595,2.0029745,0.6018649
752,638,2.2605743,0.2816027
172,172,1.5628567,0.6345017
217,213,4.4291563,0.10720737
49,49,2.9127984,0.3592319
607,607,0.3522097,0.29488736
807,477,4.9723005,0.099648744
465,596,4.705104,0.037520945
926,827,2.3559542,0.49018306
625,625,1.0882285,0.8254983
562,332,2.6706095,0.39655596
15,15,1.5080044,0.80154943
690,346,2.8297873,0.47896677
228,228,0.03312278,0.7223493
435,435,3.2063305,0.33361033
