predictions,labels,entropys,plpds
258,266,3.390006,0.24301907
536,914,3.3182054,0.31715652
439,439,0.9246118,0.07343215
409,778,3.1951444,0.41851264
343,343,1.0021143,0.86371726
469,550,2.9303067,0.3487528
599,599,2.0161211,0.6518831
900,900,1.7567269,0.6715931
407,407,0.2552839,0.34983408
921,917,2.195043,0.64414865
914,914,1.5564725,0.3946122
392,392,0.6110151,-0.02108872
849,849,2.4069629,0.3196689
501,501,0.56648874,0.931538
470,470,2.7060094,0.46935618
25,25,1.5919402,-0.0034450293
230,231,1.869127,0.28453764
488,600,2.0814242,-0.2464534
433,433,1.4566716,0.3351269
357,357,0.80758154,0.12999946
76,76,1.1490436,-0.0169577
198,196,1.0896178,0.09419072
493,493,1.3093479,0.6721928
143,143,3.7892992,0.21389773
222,222,0.97291493,0.8237001
562,818,2.802879,0.17900822
372,355,3.235076,0.26928523
573,573,0.80209124,0.061607897
283,283,0.6610865,0.9324798
258,258,0.1970797,0.53408194
997,997,1.1876583,0.1602332
880,880,1.2810827,0.7683326
626,626,2.3304753,0.5702113
82,82,2.119138,-0.07933992
542,542,1.444536,0.05724013
295,82,1.600473,0.65960336
10,10,0.58593464,0.9110814
559,559,1.1138594,0.4779379
558,558,0.7679069,-0.05728048
437,437,0.2334781,0.3516206
826,826,1.1021786,0.5223612
794,794,2.961715,-0.20749271
17,17,1.1662881,0.24502742
236,236,2.1310024,0.64373666
406,406,1.5612527,0.74459994
943,939,3.0751839,0.23670444
47,40,1.500679,0.25974458
892,892,2.4565082,0.46861005
85,85,0.8333386,0.90359575
692,626,3.0498385,0.49194196
777,777,0.82262367,0.8920635
707,707,1.230604,0.7992076
106,106,2.158056,0.48454502
722,722,1.41379,0.42852062
671,671,1.9275448,0.017257035
521,521,0.7152486,0.9102231
91,91,0.18401267,0.040947676
900,900,0.1555782,0.9593994
490,474,3.3875663,0.3347733
751,581,3.654557,0.16484702
203,153,1.4896095,0.41179708
189,189,2.1071386,0.44268465
929,928,3.2091146,0.4221268
895,895,0.7938601,0.31153667
