predictions,labels,entropys,plpds
1,1,0.00092805503,0.84570533
6,6,0.0008270743,0.31230265
8,8,5.8297628e-05,0.6385555
9,9,0.05239896,0.98804986
2,2,0.009384294,-0.0011869073
0,0,0.00039171925,0.8505123
5,3,0.45869663,0.8726179
1,1,0.0011598658,0.37564266
4,4,0.00068330235,0.00044357777
2,2,0.00017305552,0.99986166
0,0,2.8008424e-05,0.000105023384
5,3,0.03436097,0.027650952
9,9,0.0003784413,0.5736057
6,6,0.00035870814,0.040495276
7,7,1.493972e-05,0.8769135
6,6,0.62063456,-0.30747432
3,3,5.9605456e-05,0.99918836
8,8,0.42681718,0.88923603
8,8,0.00084309897,0.017583549
2,2,0.0002483832,0.0031188726
9,9,0.0010297701,0.99694
2,2,0.00016994361,0.9999863
3,3,0.00014013732,0.0007187724
4,4,3.0004046e-05,0.95629907
2,2,0.0034036716,0.9775603
9,9,0.0009041219,0.94664294
1,1,3.804796e-05,0.9970357
7,7,0.0024529663,0.9994866
6,6,5.364553e-05,0.12259269
3,3,0.08306958,0.9219764
0,0,0.5505932,0.77221966
8,8,0.0074457442,0.0061107874
5,5,0.218065,0.93013835
3,3,0.18978363,-0.04230243
0,0,0.4962713,0.8073897
9,9,4.1515457e-05,0.7649776
9,9,0.007438683,0.59204185
4,4,0.004612309,0.117638886
0,0,2.6547752e-05,0.9855106
1,1,0.0008386702,0.86565435
4,4,4.169934e-05,0.99980164
5,5,0.00027412124,0.05979222
1,1,0.0016529039,0.00068205595
1,1,0.0010971512,0.97060823
6,3,0.38316423,0.903596
9,9,0.022141948,0.9966119
3,3,0.000792091,0.9987492
5,5,0.00014052793,0.013399601
7,7,0.0005383154,0.8269556
8,8,0.20194048,0.9319067
3,3,0.41363704,-0.087631464
9,9,0.0069779144,0.98871034
3,3,0.009996081,0.9983157
6,6,0.030254219,0.9917076
1,1,0.00010150897,0.29983884
2,2,0.017599378,0.31342524
3,3,3.929039e-05,0.04758352
5,5,0.0036609245,0.9812462
6,6,0.001296239,0.010717809
7,4,0.9053492,0.63029855
1,1,0.0005556326,0.9922724
6,6,0.0011452136,-7.200241e-05
8,8,0.00047897326,0.9132546
1,1,0.24032001,0.5120784
