predictions,labels,entropys,plpds
9,9,0.00034584574,0.97782004
4,4,9.4902876e-05,-7.1525574e-07
4,4,0.015022175,0.99808645
2,2,0.00017517811,0.9998649
3,3,0.0020137406,0.99656564
9,9,0.0040132785,0.99894637
0,0,0.17037387,0.9555746
5,5,0.046652794,0.9650512
2,2,0.02522663,0.12076521
5,2,0.47070113,0.8625255
5,5,0.00313173,0.79732025
8,8,9.010174e-05,0.17476034
8,8,2.7614939e-05,0.0057188272
3,3,0.0005868359,0.976266
3,3,1.3323735e-05,0.99998933
1,1,0.0014712089,-0.00010085106
2,5,1.0406276,0.55356437
6,6,0.0010320407,0.99988353
6,6,5.1321576e-06,0.033168137
1,0,0.1531512,0.96421593
7,7,2.311055e-05,0.0029905438
0,0,0.00013091252,0.9999483
1,8,0.788792,-0.017221808
6,6,0.002648247,0.89852035
6,6,0.058032524,0.9483104
8,8,0.00046490907,9.536743e-07
0,7,1.5003382,-0.64638317
5,5,0.003942009,0.9971797
2,2,4.4869657e-06,1.2636185e-05
2,2,0.0021430315,0.5761961
4,4,0.0046561575,0.9993857
7,7,0.042526565,0.9922148
2,4,0.021578742,0.99694955
0,0,8.246268e-05,0.9995268
7,7,0.0002180988,0.07177991
7,7,0.0005586792,0.9999462
3,3,0.003114415,-0.0001322627
6,6,0.0017550089,0.9978793
1,1,0.011716611,0.053290725
8,8,9.2352406e-05,0.09645867
9,9,0.00013485477,0.013856411
3,3,0.60255396,0.79336894
3,2,0.511302,0.87830025
0,0,3.7096517e-05,0.0021672845
9,9,0.04643606,0.9935329
0,0,6.552006e-05,0.012777746
5,5,0.00038515413,0.9989935
1,1,0.0022279902,0.998368
0,0,0.00020188969,0.017548561
3,3,0.27490762,-0.05370176
2,2,0.04357511,0.992756
4,4,0.01566458,0.99802756
2,2,0.000279863,0.31338996
5,5,3.803242e-06,0.00077569485
6,6,0.0010068498,0.8947276
9,1,3.0063962e-05,0.0005812645
9,9,0.007157391,0.99901205
4,4,2.9716586e-05,0.15194488
5,5,0.009363717,0.96732163
5,5,0.005184293,0.7833173
5,5,0.0012857037,0.994956
3,3,0.30544806,-0.046411753
9,9,0.026653735,0.93084186
1,1,0.0005511278,0.7489749
