predictions,labels,entropys,plpds
0,0,0.0022246167,0.0026128292
4,4,0.080197446,0.95430046
8,8,6.9262525e-05,0.0015004873
5,5,0.00013598909,0.99966496
7,7,0.00017470637,0.3625378
5,5,0.0030578694,0.0005840063
5,5,0.00056978,0.9794089
6,6,9.077981e-05,0.9948318
4,4,0.00012882492,0.00040739775
8,8,0.0022314945,0.00078189373
3,4,1.1254656,0.115136236
8,8,0.00012151353,0.9994756
2,2,2.3291573e-06,0.99985075
7,7,0.0011247715,0.997642
6,6,0.0015082303,0.006948948
1,1,0.00023370891,0.99996966
3,3,0.00024090058,0.99311984
4,4,0.09708324,0.9839105
7,7,2.9940134e-05,0.07754964
4,4,4.501496e-05,0.999696
8,8,2.9016883e-05,0.868822
3,3,0.00096197485,0.41752356
6,6,3.607117e-05,0.000344038
0,0,0.2175618,0.18002075
9,9,0.0013027268,4.2915344e-06
0,0,8.681297e-06,0.063316405
2,2,7.3596755e-05,0.0011249185
3,3,0.30444193,0.5350515
3,3,4.3081483e-05,0.99781644
4,7,0.518739,0.81290394
4,4,0.011024827,0.6313164
7,7,0.0019141412,0.99979734
0,0,0.14270502,0.93160284
3,3,0.64598525,0.04164362
9,9,0.00030280236,0.47104186
1,1,0.0005464335,0.8082456
7,7,0.00012012182,0.9994871
3,3,0.010079988,0.4802835
7,7,0.00034586733,0.97449046
6,6,0.006291687,0.99927473
6,6,0.002589628,0.003221631
1,1,0.00022325758,0.00014257431
9,9,0.00064901996,0.013178527
6,6,0.0007121425,0.0059253573
4,4,5.9057975e-06,0.017603159
1,1,0.000837495,0.9994252
6,6,0.006312334,0.88762367
5,5,0.0008053308,0.99511474
1,1,0.009430433,0.99226594
1,1,0.00014266693,0.9784846
9,9,0.18258764,0.955014
0,0,2.6851514e-05,0.4826445
6,6,2.8405839e-05,0.03776133
3,3,8.9611756e-05,0.70190704
6,6,0.00044022003,0.996573
7,7,0.00017671767,0.99908787
9,9,7.429873e-05,0.6689739
6,6,0.0020004404,0.94176954
2,2,2.0204836e-05,0.99669594
2,2,0.6651772,0.7225941
8,8,4.6329922e-05,0.87062013
0,0,0.00018808845,0.5043638
0,0,0.0012664492,0.99918455
0,0,0.00054885156,0.78169787
