predictions,labels,entropys,plpds
47,43,1.1936908,0.5257877
275,275,0.011497852,0.00017648935
73,815,1.148299,0.46576095
866,866,0.23949903,-0.0064044
796,796,0.05326724,0.35626322
203,203,0.12471283,-0.014554977
972,867,0.073427014,0.13652676
705,705,0.011712205,0.014891505
369,369,0.7111258,-0.04955721
58,618,1.7896798,0.5098569
667,400,0.5331422,0.05317539
70,70,0.0015746368,-4.518032e-05
856,856,0.008068908,0.0022633672
661,661,0.0020325622,0.003988445
244,266,1.7952398,0.3109753
856,856,0.21530929,0.6872653
901,901,0.0030255946,0.0008390546
957,957,0.014852526,0.00010716915
249,248,0.956576,0.42179936
785,617,1.3477215,0.4348643
413,764,0.6525723,0.08346999
497,663,0.4739551,0.25708234
650,683,0.74242663,-0.08624673
39,39,0.09100486,0.02171582
361,361,0.0004933741,0.00020056963
759,759,0.022332681,-0.00017178059
341,341,1.5737936,0.42342967
934,934,0.0017404382,0.00035321712
498,705,0.8945778,0.71420294
250,248,1.065861,0.34001815
773,767,0.7482263,0.81811166
728,728,0.14514178,0.9540023
159,159,0.65764385,0.74575305
505,505,0.35907322,0.40202108
371,371,0.0024013638,0.00034201145
693,693,0.057784826,0.33316427
641,641,0.23658544,-0.0018257499
688,688,0.12685314,-0.0095822215
940,935,0.13514951,0.017483354
769,529,0.6300198,0.91545206
254,254,0.811076,0.270935
182,184,0.8144227,-0.093850195
467,467,0.83026725,-0.22335339
61,61,0.16284256,0.5118844
128,128,0.010538815,0.008648038
650,402,0.75015974,0.86854523
357,357,0.024389833,0.5545591
847,408,0.02616305,-0.0020263195
216,216,0.01506758,0.0001180768
926,809,1.4618413,0.527565
325,325,0.010117331,0.0029990077
248,248,1.0017254,-0.100394785
405,833,1.194565,0.79548234
960,960,1.3861217,0.70222837
867,717,1.3008795,-0.20588404
763,763,1.2617044,0.5095591
120,120,0.22939123,0.8914648
671,671,0.024459792,0.11810255
222,222,0.465735,0.34102374
149,149,0.009499695,0.94236827
486,486,1.3150988,0.63436705
966,907,0.55070406,0.2234124
108,108,0.009186052,0.00096541643
237,241,2.1528118,0.30735192
