predictions,labels,entropys,plpds
110,110,0.67203057,0.8911053
922,922,0.3825692,0.8901476
271,271,0.0150801595,0.93519497
472,472,0.18609275,0.4094351
630,630,1.0588512,0.5583202
481,771,1.2810438,0.7036396
674,673,0.28157187,0.8748631
781,781,1.9895315,0.35512546
504,504,1.366256,0.5511143
6,5,2.0502112,0.60241574
879,879,0.060772788,0.53184193
452,452,0.89627063,0.74447644
963,963,0.011968847,0.7878951
338,334,3.4857197,0.3481168
472,472,1.8361198,0.71401083
890,890,0.5695398,0.9031799
522,731,0.9568659,0.7277435
17,17,1.7477251,0.6169064
764,923,1.4389745,0.58986205
457,411,2.6901784,0.42984974
496,496,0.112582035,0.36308026
878,753,1.3541213,0.637502
359,359,2.5062866,0.4405011
495,762,2.9530478,0.30439273
566,566,1.2007169,0.50517863
486,818,0.86839426,0.8526134
472,693,0.48030984,0.8927422
786,831,2.0433397,0.6604664
433,793,0.097353294,0.31984007
930,930,0.035731975,0.9963869
326,326,0.32586065,0.93360406
975,449,2.0210128,0.044430524
849,850,2.113026,0.45340526
696,696,1.561811,0.68724376
701,701,2.7982368,0.37716085
231,230,1.5308142,0.4069767
642,642,0.02771023,0.991643
498,894,4.064092,0.12040065
362,362,0.007040212,0.9984168
972,972,0.50562084,0.07458609
555,555,0.8893856,0.0067810416
927,415,2.212977,0.33097583
833,833,0.021661505,0.003241539
675,675,0.11840187,0.9836128
98,98,1.9212887,0.676833
787,622,2.7045164,0.29789183
189,189,0.24993524,0.23302692
975,718,2.4293337,0.3622516
625,625,1.1035131,0.7235371
665,444,0.40946382,0.52757615
334,364,2.2126412,0.34526157
430,430,0.06414737,0.6918168
779,779,0.023011457,0.011161983
287,287,0.027584411,0.66297495
390,44,1.3416023,0.6834633
827,891,0.45615223,0.6093073
236,236,0.6183573,0.9160547
53,54,2.0105312,0.431889
904,904,0.8689257,0.5988902
193,189,2.1105156,0.38132572
392,392,0.013829723,0.07815361
834,869,0.5249391,0.83839107
185,175,2.8263273,0.23465934
849,849,0.053394828,0.9941901
