predictions,labels,entropys,plpds
348,348,0.6866391,0.3085828
135,135,0.0013300945,0.0013468266
689,601,1.5341177,0.5434474
697,813,1.590349,0.46752006
577,577,0.41156217,0.9088206
831,831,0.092225075,0.56366277
354,354,0.0024054942,0.032438755
737,539,1.8751943,0.59243923
273,278,1.9653277,0.3937108
716,716,0.040712498,-0.0013074875
893,777,2.2563953,0.5048831
161,161,0.03602659,0.78838223
79,79,0.0062038936,0.032413006
129,129,0.018572543,0.08134103
581,581,0.03744632,0.00029039383
512,512,0.04515621,0.98815525
854,854,0.0158864,0.6167401
596,730,2.436746,0.37243047
993,993,0.005501505,0.00015205145
440,440,0.03951499,0.93503284
436,436,0.43739793,0.9058288
384,384,0.013633415,0.0010693073
154,154,0.05592201,0.9930134
515,515,0.6258281,0.25612834
752,752,0.0049813148,0.033545136
280,280,0.14935695,0.5519906
582,582,1.1572604,0.7182983
648,648,0.27494204,0.8862125
231,231,0.31861496,0.09471971
231,741,3.329775,0.31003243
524,524,0.73626006,0.44951296
647,647,0.04227057,0.2398045
445,459,0.6479831,-0.12861413
162,163,2.790959,0.30694473
878,878,0.6999314,-0.084400654
870,870,0.005022462,0.0010359883
684,684,0.036236405,0.02649647
222,257,0.48108187,0.002756834
814,814,0.014022604,0.17201316
861,861,1.6799759,0.47331327
211,211,0.24352875,0.27396595
498,424,1.6069236,0.4421196
780,780,0.052976288,0.11556089
207,207,1.3606353,0.55927163
18,18,0.0033189345,0.06967449
480,799,0.9264702,0.7913388
755,755,0.04954355,0.9792263
80,80,0.0010966143,0.00034230947
182,175,1.5433497,0.4483794
363,363,0.0049487697,0.24548686
275,275,0.002178121,0.6566758
994,994,0.0043852106,-9.262562e-05
474,474,3.671351,0.17748666
166,166,0.841025,0.65753216
318,318,0.007949748,0.17114413
110,110,1.2517455,0.5855958
923,923,0.1574355,0.10100138
16,19,2.3135898,0.2681905
953,953,0.017646527,0.0031868815
857,406,0.90204436,0.7894511
463,731,3.8555236,0.11460171
271,273,1.3330617,0.3256028
634,866,1.282817,0.7351245
147,147,0.0022274912,0.0031465888
