predictions,labels,entropys,plpds
206,206,0.90680355,0.27062362
704,704,0.46651703,0.021925032
391,391,0.14485125,0.62621135
686,686,0.18454538,0.30773324
376,376,0.031805523,-0.00065767765
544,544,0.04744814,0.17583346
41,41,0.4344703,0.7800739
323,323,0.0035658397,0.0001295209
908,908,0.003033242,0.16617101
512,512,0.087540284,0.0029188395
444,444,0.042779326,0.5400592
178,178,0.32992986,-0.0033106804
393,393,0.0851079,0.0064483285
19,19,0.004621205,0.007938325
319,320,0.367636,0.34255266
172,172,0.2288462,-0.04177898
548,548,0.018531885,0.025596797
529,520,0.64899427,-0.0021119714
457,828,2.3215404,0.39125353
933,933,0.10254928,0.7581583
131,131,0.12946127,0.019919932
47,47,0.17791411,0.3328724
984,984,0.01714506,0.03260964
76,76,0.12736955,0.08988154
377,377,1.3098822,-0.32254708
202,184,0.62156487,0.03590995
974,974,0.007486791,0.033889174
621,730,1.7768469,0.41126648
128,128,0.015068131,0.011710823
14,14,0.09844717,0.12312585
480,778,1.1353583,0.6864667
481,482,1.2932048,0.5286253
236,236,1.1510154,0.5830626
377,377,0.21348427,0.32285172
617,617,0.098639496,0.1644066
419,419,0.13891461,0.92484766
896,896,0.027920611,-0.00095009804
647,647,0.18440452,-0.022598982
327,327,0.008056714,0.013853729
497,442,1.0676341,0.021144807
83,83,0.08321587,-0.00318861
871,914,1.0366949,0.12836209
36,35,0.43802705,0.19274932
812,812,0.0231459,0.15037918
491,491,0.42089418,0.3936236
472,472,0.5344951,0.034249544
31,31,0.24947953,0.058620512
517,517,0.17474717,0.37194854
964,964,0.15721959,0.15243149
439,439,0.022977794,0.13158238
374,374,0.023031391,0.0051574707
831,831,0.095358655,0.8706736
111,111,0.00087926607,0.018720984
101,101,0.17816201,0.0832625
904,904,1.1713233,-0.0012552738
129,129,0.025692947,0.0038756132
961,961,0.14563608,0.013936877
306,306,0.16563205,0.26764196
855,855,0.78348285,0.88312316
474,658,1.2742746,0.12210244
452,452,0.012884833,0.3936153
986,986,0.002766985,0.00018787384
946,944,0.44915825,-0.03840357
973,123,0.36116534,-0.031841397
