predictions,labels,entropys,plpds
739,930,4.856553,0.18936485
712,712,1.1606977,0.3608178
369,369,1.5402863,0.52715117
239,240,2.625001,0.0917847
153,153,1.197429,0.05344194
731,462,3.7238336,0.3366414
975,975,2.4051182,0.3199221
270,270,1.0480034,-0.019783318
568,568,2.1859965,0.6672242
456,456,0.97719264,0.569674
630,630,1.8793213,0.46255347
727,727,0.9479021,0.8214904
940,940,0.9831637,0.1945427
639,639,1.6381232,0.50746953
883,883,1.1477526,0.35553628
317,317,1.2115049,0.37353027
576,576,1.1165512,0.42208385
978,975,2.9301362,0.43108264
101,101,1.7415123,0.20703414
459,464,2.6878371,0.19481453
123,123,2.1811156,0.09042245
216,216,2.0165384,0.5042586
96,96,3.230875,0.5029272
274,278,2.1118379,0.29940617
764,764,2.6273456,0.15008941
31,31,2.177339,0.06943083
476,700,4.249405,0.15822132
874,874,0.76506054,0.13884836
607,607,1.6944878,0.13520062
106,106,1.4536028,0.83164096
233,233,0.83298856,0.11630112
689,689,1.8552024,-0.16758531
736,736,1.9239615,0.06691915
206,208,2.4586546,0.32389605
314,314,1.4533265,0.26181328
395,395,2.2456684,0.5915964
55,55,2.4059072,0.36700073
72,72,2.0468862,-0.19133219
920,920,1.3287718,-0.030934572
978,98,2.0885942,0.43488395
54,58,3.2678442,0.23978217
345,345,1.1337647,0.66899854
195,195,1.3108228,0.08915031
47,47,1.2713233,0.33163714
487,487,2.1898355,0.43583548
567,967,3.079396,0.41303703
636,636,0.9550765,0.8318967
61,61,1.9909608,0.146554
992,992,2.7379918,-0.015926927
680,845,3.113287,0.28665835
328,328,1.0815077,0.28043592
610,610,0.8055894,0.88109136
915,915,1.1240858,0.17586738
677,677,1.0009711,0.8845872
706,423,2.9071608,0.54934907
123,124,2.6720338,0.124544635
41,40,3.5578628,0.16003978
899,725,2.0767636,0.5285228
693,693,1.7617813,0.4727468
189,189,1.4884018,0.60754067
767,446,2.354456,0.47699004
863,863,0.9743396,0.29473084
263,151,3.9463801,0.1604504
473,473,1.3321245,0.83941543
