predictions,labels,entropys,plpds
861,999,0.40716293,0.9110182
678,678,0.23528598,0.951058
274,274,0.0022779843,0.00022733212
39,42,0.26534796,0.16438615
212,212,0.54768443,0.312572
645,645,0.2095968,0.16053873
56,56,0.022272168,-0.0018743873
238,238,0.8483345,0.06920314
814,814,0.010184188,0.0037415624
545,545,0.0005177214,0.867426
87,87,0.0020429725,0.0002990365
723,723,0.0027351982,0.041488826
47,47,0.01725175,0.00846678
630,630,0.030163305,0.23747033
234,234,0.7796345,-0.13858306
984,984,0.010021298,0.00079268217
160,160,0.092985444,0.9821597
645,645,0.005705485,0.022251785
210,215,1.4011807,0.51415473
250,227,2.1501207,0.45948547
477,477,0.060780656,0.14371622
783,783,0.0009012713,1.0251999e-05
70,70,0.008808669,0.0059536695
593,593,0.36448973,0.940041
336,336,0.07742414,0.87616676
318,318,0.0012310101,0.30160952
974,974,0.002892486,-3.8206577e-05
910,910,1.6176376,0.60008305
428,529,0.31457207,0.9425961
904,828,0.1970403,-0.018544137
32,32,0.05272042,0.9180952
493,493,0.047464587,0.9050157
917,917,1.2369568,0.25777298
216,216,0.07010677,0.0953089
205,205,1.1471078,-0.4238178
206,206,0.1756206,0.047985256
159,159,0.599803,0.53275716
12,12,0.008293079,-0.00036078691
791,791,0.070568256,0.07613671
873,873,0.5349049,0.6891713
687,687,0.0007614256,0.00024229288
106,106,2.3818984,0.4841588
766,766,0.0009349738,0.000469625
909,909,0.05082861,0.9736278
953,953,0.0011047825,0.0051605105
886,886,0.24508703,0.04675728
456,623,0.097653784,0.9885325
586,586,0.009838559,0.07469368
12,12,0.020248188,0.11242479
105,105,0.00087889505,0.00018781424
452,452,0.13712311,0.97317636
792,792,0.042523023,0.9950358
698,698,0.8975105,0.028259993
820,820,0.029192396,0.5212693
736,736,0.00062027224,0.002325058
75,75,0.10117357,0.0113146305
897,897,0.11726309,0.9804882
634,634,0.04210811,0.012223005
189,189,0.53327394,0.45291358
881,579,0.42920595,0.40082324
302,302,1.2066234,0.47503605
50,50,0.10476412,0.015714109
553,553,0.14990431,0.579473
283,281,0.3897499,0.78496766
