predictions,labels,entropys,plpds
0,6,1.776705,0.2484251
4,4,1.2235241,-0.044039786
2,2,0.816382,0.7302126
3,3,0.47796515,0.43037376
4,4,1.5663545,0.3658881
1,6,1.3140912,0.29237366
4,4,0.36418843,0.35517472
1,2,1.6760526,0.12834758
4,5,1.3092544,0.52061015
5,5,1.8122003,0.077221155
1,1,1.2257165,0.5897632
1,1,1.5053082,0.2870016
2,2,0.49685383,0.31632733
1,0,1.0236788,0.49875772
1,1,0.42375162,0.39261764
4,4,0.4761593,0.28524554
2,2,0.42493597,0.46682706
0,0,1.1077392,0.34240153
1,2,0.970386,0.5925359
0,4,0.62756574,0.38433436
2,2,0.33747554,0.2716319
5,5,1.4078168,0.28831327
0,0,0.66421986,0.061296165
6,0,1.5070168,0.3675517
0,0,0.9053904,0.7058567
4,4,0.44279537,0.5628334
4,4,0.22000596,0.191585
2,2,1.0867728,0.66805106
4,5,1.6012944,0.20998816
4,4,0.8214637,0.52258897
2,2,0.6201241,0.45384133
1,1,0.42242295,0.24470288
3,3,0.23880768,0.37496912
4,4,1.425348,0.16452745
0,0,0.44838798,0.46427855
0,0,0.23324451,0.105197966
0,0,0.7485129,0.4016873
0,4,1.3028913,0.31689066
2,2,0.5488566,0.11714929
3,3,0.3576525,0.2848398
4,5,1.495017,0.3965094
1,1,0.87102056,0.6059238
0,0,1.4340248,-0.21986222
1,1,0.3372114,0.4989314
0,0,0.95166826,0.26259476
5,5,1.3962336,0.43409407
3,3,0.556427,-0.013709247
0,0,0.14314218,0.8176681
5,5,1.6757948,0.15863049
4,4,1.4368432,0.06441668
1,6,1.234132,0.36161357
2,2,0.43773764,0.79638225
3,3,1.2144289,0.041463405
2,4,1.6404574,0.2745057
4,2,1.3464484,0.42723158
0,0,1.4804671,0.17504561
3,3,0.52535987,0.15510899
1,1,0.5521213,0.35630262
5,5,1.4923992,0.41489488
4,4,0.91233516,0.016159117
0,0,0.38086957,0.6465998
0,1,0.9122272,0.23343703
1,0,1.5063722,0.013079226
0,0,0.8766017,0.442719
