predictions,labels,entropys,plpds
0,6,1.6746883,0.31489158
0,6,1.0172246,0.34407577
0,0,0.9791666,-0.02881515
3,4,1.7618918,0.2668147
1,1,0.69169796,0.38069913
1,6,1.4456234,0.20600763
1,1,0.4251406,0.6343254
3,3,0.37624943,0.5383715
1,6,1.3742697,0.29725808
1,6,1.7216128,0.2659135
0,0,0.36300364,0.59974194
4,4,0.72901416,0.6060167
3,6,1.7875049,0.10639767
1,1,1.1925726,0.33555225
0,1,1.2277373,0.26255542
1,1,0.485957,0.2252109
0,1,0.82087076,0.6126566
1,6,1.5930727,0.21546379
0,0,1.0897827,0.59350586
1,5,1.6529071,0.06748468
2,2,0.20093942,0.7017118
4,4,1.2146237,0.35200408
1,1,1.1694413,-0.008430302
3,3,0.54462683,0.67591685
1,6,1.7629275,0.098447666
4,4,0.32044244,0.014881313
4,6,1.6931641,-0.011951923
2,2,0.11040609,0.540223
5,5,1.635798,0.3715669
4,4,0.15323414,0.21948135
0,0,0.746546,0.5457792
2,2,0.24318925,0.15345466
4,6,1.6654215,0.21603584
5,5,1.1526277,0.3988312
0,1,1.709756,0.12170401
2,2,0.78996426,0.2424879
0,0,0.8356383,-0.16159284
2,2,1.1044033,0.10659444
1,1,0.31822634,0.5465845
1,1,0.28578618,0.1734755
5,5,1.359087,0.40456948
4,2,1.7330747,0.045057237
5,6,1.6137756,-0.05567488
0,6,1.4600105,0.47110736
5,5,0.94761693,0.50707316
3,0,1.432827,0.009445399
3,2,1.5862706,-0.07924405
0,0,0.28918445,0.6270099
0,0,1.6172459,0.10003433
4,5,1.5707529,0.0974423
5,5,1.5266374,-0.09605789
3,3,0.48923942,0.77604795
0,6,1.0313458,0.5597182
4,6,1.6693316,-0.33855388
3,3,0.42805657,0.17317945
4,6,0.857008,0.39479285
4,4,1.3677266,0.03426808
0,6,1.1000679,0.503163
5,5,1.7767453,0.07560082
2,2,1.5108793,0.4708684
4,2,1.152554,0.1486147
0,0,1.4768867,0.21007702
4,4,0.30256963,0.33804446
1,0,1.6897023,0.15939257
