predictions,labels,entropys,plpds
9,1,1.2830969,0.37435573
1,1,0.0043449444,0.0002938509
0,0,0.0030407887,0.16521364
3,3,0.0014334044,0.99902385
2,6,0.98666286,0.46123248
2,2,0.0018623378,0.99903303
3,3,7.528159e-05,0.57901967
6,6,0.0070318067,0.99859333
1,1,0.001265738,0.62598073
4,4,8.4794796e-05,0.38964748
7,4,0.75211865,0.5937517
9,9,0.60121113,-0.1330899
6,7,0.2678925,0.94161236
7,7,0.00012661294,0.9999886
5,5,8.2015555e-05,0.02352482
9,9,5.0659277e-05,0.8267481
4,4,0.0005693489,0.02374357
9,8,0.6482094,0.68530643
2,2,0.0013183821,0.99956864
4,4,0.00016602839,0.9971944
4,4,0.00061183807,0.50949574
6,6,0.0025084838,0.9992724
1,1,0.00076357136,0.036744177
5,5,0.0009225976,0.16869819
0,0,3.5284747e-06,0.0010892153
1,1,0.00055260595,0.11696082
7,7,0.0040832115,0.9754614
5,5,0.042015184,0.7074888
3,3,0.02196749,0.99529356
2,2,0.0005088482,0.8370519
7,7,0.09848793,0.013529599
7,7,0.0041660373,0.95590025
4,4,7.3507064e-05,0.9984075
2,7,0.3664097,0.90953106
3,3,0.21446088,0.0033285022
9,9,0.00095079443,0.01674223
0,0,0.00055353314,0.99970657
6,6,0.0002781768,1.335144e-05
6,6,0.0020903503,0.0636462
1,1,0.06936907,0.987187
6,6,4.043845e-05,0.98885113
9,3,0.007403936,0.9568954
1,1,0.00045957929,0.99990505
8,8,0.6137636,-0.13802713
5,5,0.5333494,0.805126
6,6,0.0005631358,0.9634826
3,3,0.0003939608,0.9955399
2,2,0.005871108,-0.0006287694
1,1,4.4806766e-05,0.9485744
5,5,0.3800677,0.92128116
4,4,0.18883015,0.961198
9,9,0.00025187025,0.73756504
6,3,0.6408752,0.69210064
1,1,0.12123505,0.97435844
6,6,0.00028626205,0.97397757
2,6,0.9099007,0.64481723
8,8,0.002166057,0.0009266734
5,5,0.0009881525,0.00010448694
4,4,0.0007534744,0.9992153
8,8,0.00063289475,0.9988697
2,2,3.203491e-05,0.9998943
7,7,0.0021154762,0.9997992
8,8,6.333752e-05,0.003904879
5,5,2.8474493e-05,0.41162604
