predictions,labels,entropys,plpds
751,751,0.28700063,0.9614
735,735,0.04642535,0.08976209
764,413,0.71945286,0.5737842
650,862,2.829226,0.35841292
921,921,0.6978523,0.21278965
472,975,2.365219,0.5850865
900,900,0.0044735637,0.04148358
607,470,0.00094785285,3.4570694e-05
302,302,0.03704607,0.46962124
116,116,0.0007885307,0.38530946
460,460,0.5701389,0.7420151
152,152,0.050835032,0.96768254
249,249,1.3457296,0.15732723
419,419,2.194143,0.41448125
515,702,2.8733885,0.30447155
498,476,2.5802188,0.4347341
713,713,0.14457828,0.33771694
275,275,0.027205564,0.14795005
562,562,0.22279915,-0.03885877
29,29,0.018224824,0.9428494
622,622,0.3817134,0.83299917
807,807,1.9136689,-0.037765384
601,601,0.38442183,0.52270454
602,702,0.91589886,0.61470735
676,676,1.0911542,0.82247806
313,313,0.1192182,0.10548496
207,170,1.3011079,0.5852495
453,453,0.019877415,0.0038758516
111,111,0.07089549,0.9938493
505,899,0.91968924,0.13584396
214,214,0.10327912,0.02884084
9,9,0.0009363861,0.9977311
28,28,0.08057074,-0.0024556518
219,217,0.7205843,0.036888003
549,893,1.9983306,0.5370743
63,63,1.4450955,-0.27844042
193,193,0.027080849,0.019210756
652,652,2.5365663,0.31957918
984,984,0.03473927,0.00837934
803,803,0.06617576,0.62537163
561,847,1.7698603,0.32497963
330,330,0.84413874,0.4184392
749,749,0.2259951,0.97716606
280,280,0.022174047,0.5545851
422,543,0.76576287,0.33410156
101,101,1.3744801,0.09434959
222,222,0.16978492,0.22696167
473,473,0.054248415,0.9011123
808,808,0.08623865,0.91546404
260,262,0.20142534,0.96517974
354,354,0.00960139,0.16250432
848,826,2.3171234,0.31180555
307,307,0.13288261,0.0069172382
624,624,1.3284445,0.6160065
968,504,0.36045098,0.89880174
694,839,1.2638816,-0.38218004
558,902,0.35308778,0.28880733
287,287,0.0023183455,0.00428319
614,614,0.013741065,0.006194055
672,672,0.0022087395,0.09363502
26,27,0.8367332,0.38672653
573,573,0.6449001,0.8615641
594,594,0.35565782,0.9215681
996,996,3.0725307,0.17723066
