predictions,labels,entropys,plpds
2,2,0.91892636,0.54429734
0,6,1.6752422,0.21112815
1,4,1.6111643,0.15809491
6,3,1.8544905,0.07454333
3,3,1.7777061,0.15362388
2,0,1.8530077,0.13493642
1,0,1.3395398,0.08139035
1,1,1.5242245,0.3539638
5,5,1.6806539,-0.12781781
6,0,1.9018577,0.06222549
3,3,1.8322811,0.13230126
3,3,1.6879555,0.11617708
1,1,0.041793562,0.07555777
0,2,0.23700534,0.34928626
0,2,1.4046092,0.2509153
2,2,1.8254389,0.19997695
0,2,0.4136538,0.13826519
0,2,0.68482053,0.23206085
3,3,1.819452,0.19852173
4,4,1.8052177,-0.023441494
2,2,1.5768946,0.30024856
0,0,1.3528941,0.40252966
4,4,0.32723033,0.80860597
4,4,0.6417153,0.7382715
1,1,1.4970657,0.24519148
4,0,1.8970661,0.13565016
0,6,1.8602536,0.06083283
6,3,1.8188695,0.05221978
1,1,1.1865312,0.10169178
1,1,1.7495257,0.049753398
5,2,1.8478608,0.0040431917
2,2,1.8487623,0.1818619
2,4,1.818861,0.030893072
0,2,0.971833,0.49214488
1,1,1.5675799,0.29226944
1,1,0.057298772,0.09065038
2,3,1.8160483,0.19583398
0,2,1.6704569,-0.29948297
0,2,0.9802543,0.6238167
2,2,1.7915356,0.15762913
5,3,1.6949089,0.046485722
2,3,1.8344959,0.16930594
3,4,1.6895695,0.08668947
3,2,1.7600186,0.1603503
4,0,1.7936051,0.18907784
5,6,1.7913697,0.086982384
3,3,1.6720805,0.3211381
1,1,1.6257241,0.18740976
0,0,0.591682,0.10729641
0,0,1.2637624,-0.16019267
5,2,1.7786117,0.029936492
3,3,1.829419,0.15886357
1,1,1.3397248,0.23131633
5,1,1.8608112,0.12637194
0,2,1.7343955,0.10165596
5,6,1.8035688,0.105006486
5,5,1.4209367,0.31490228
4,4,1.5353724,0.26245394
2,4,1.8224394,0.06040126
1,4,1.4998865,0.38964826
1,4,0.9200176,0.44145074
3,3,1.6834229,0.17605162
4,4,0.60785,0.8284891
2,2,1.6171904,-0.0024834871
