predictions,labels,entropys,plpds
1,1,0.00026314717,0.003978431
9,9,0.0001160713,0.009723067
8,8,0.0011664146,0.9681441
9,9,0.0033897455,0.9977833
5,5,1.7062492e-05,9.953976e-05
7,7,0.00019938324,0.9975784
1,1,0.0003170803,0.005656302
7,7,1.9973244e-05,0.946411
0,0,9.319384e-05,0.53287864
2,2,0.0020532936,0.009599447
8,3,0.008487801,0.9977724
2,2,0.0015327225,0.79370207
3,3,0.00021488601,0.9999313
7,7,0.00010758037,0.18304676
7,7,1.0051765,0.4748169
0,0,6.337692e-05,0.87171143
9,9,0.0022517762,0.1265316
6,6,4.2202595e-05,0.00012922287
3,4,0.5924954,-0.06694031
0,0,0.001205435,0.0068131685
9,4,1.318673,0.47600213
4,4,5.371432e-05,0.84018546
0,0,0.00054323924,0.2540961
7,7,0.00031654187,0.97573906
8,8,1.5247488,0.41413867
8,8,0.00044076768,-2.5391579e-05
6,6,0.14334446,0.9683942
3,3,0.025359355,0.98602366
8,8,0.7062625,0.49218985
3,5,0.02214862,0.086775064
7,7,0.37603495,0.63133514
3,3,0.0016037712,0.9349772
2,2,0.0001251503,0.916245
2,2,0.00018677648,0.9942974
6,6,0.00024037513,0.004575014
3,3,4.313068e-05,0.99980855
3,3,0.003913842,0.97294384
7,7,0.036026303,0.98834664
1,1,0.00046647273,0.029948354
8,8,0.000108146385,0.23648787
1,1,0.008741777,0.9752521
9,9,0.000803117,0.3887292
2,2,4.9306356e-05,0.9727398
9,9,0.00056419696,0.5987086
6,3,0.15874773,0.94660586
2,2,0.00014485195,0.9982179
5,5,1.855072e-05,0.01645279
8,8,3.9908653e-05,0.99975103
8,8,0.00085307274,0.9983234
8,8,0.0021866965,0.012808919
9,9,0.0013547319,0.98643774
7,7,0.00978051,0.9958994
7,7,0.0029527056,0.1003952
3,5,0.8660013,0.6602564
5,5,0.009330643,0.9987138
3,3,0.004173127,0.99514973
6,6,0.0008412627,0.98021716
5,5,0.0010565685,0.0031470656
2,2,0.0006590567,0.99927807
0,8,0.24500014,0.86247694
5,3,0.6512137,0.73751855
1,1,9.932225e-05,0.91877353
5,3,1.0837963,0.46336597
3,2,0.0053307787,0.023582697
