predictions,labels,entropys,plpds
1,1,1.4909018,0.14333792
2,1,1.4667277,0.33482194
2,6,1.8638016,0.20177181
2,6,1.8513258,0.19484332
3,3,0.367401,0.06006998
1,1,0.3893115,0.30170524
2,6,1.6285758,0.23893166
3,3,0.17628603,0.19169307
0,0,0.3976995,0.39297664
2,2,0.23343661,0.2188794
1,1,0.52192223,0.07627672
0,0,0.23679765,0.35031635
3,3,0.47009292,0.61385584
4,5,1.6158793,0.25748622
5,5,1.6416135,0.17904934
4,5,1.8082602,0.1936772
5,5,1.6856592,0.07067108
3,3,0.31337827,0.11970496
4,4,0.49225754,0.37155998
3,3,0.8411944,0.18387997
5,5,1.7016724,0.1907861
2,6,1.7219839,0.07289454
1,6,1.5921615,0.22426394
3,3,0.21731329,0.6399982
1,6,1.7781445,0.021505952
0,6,1.2416608,0.36876088
4,1,1.3730084,-0.02162677
4,6,1.6622819,0.08480734
2,6,1.7590566,0.09100191
2,2,0.34333843,0.107832074
0,6,1.7813712,0.2837217
1,6,1.5386407,0.3211448
4,5,1.6888733,0.26170427
1,1,0.33623013,0.7866647
2,2,0.9493015,0.35402778
1,6,1.716495,-0.05210966
5,5,1.6780293,0.20097436
4,6,1.608438,-0.10628933
2,6,1.1656871,0.22541136
1,6,1.6421987,0.22226454
4,4,0.5739683,0.7673
2,2,0.09784795,0.6610722
1,1,0.3921532,0.25843483
0,0,0.5209083,0.31679112
4,4,1.1371379,0.5434534
1,1,0.24733084,0.14028484
1,1,0.47695237,0.30911022
3,3,0.89915353,0.5513839
1,1,0.89486074,0.42852414
4,6,1.624756,0.033832222
3,3,0.20374885,0.31956398
0,0,0.58733267,0.39329562
1,1,1.2796981,0.12601364
0,0,0.40620545,0.08477622
4,6,1.8558314,-0.25309995
4,4,1.2532179,0.5370094
4,6,1.6835474,0.30606556
0,0,0.09312745,0.75552106
4,6,1.2712147,0.07799363
1,6,1.7061921,-0.07420242
1,6,1.8122827,0.005043745
2,6,1.749622,0.008368552
4,4,0.35377455,0.41337514
5,5,1.6729429,0.088269204
