predictions,labels,entropys,plpds
4,6,1.8580432,-0.020206898
4,6,1.6434431,0.09956932
5,5,1.3008697,0.2790305
3,3,0.6513482,0.16241288
4,4,1.0034676,0.46466786
4,6,1.8395194,0.10093665
1,6,1.3761115,0.21087426
5,5,1.6998513,0.12890743
0,0,0.7744268,0.037451923
1,5,1.8635199,0.14192884
1,1,0.20599604,0.1122849
0,0,0.085219726,0.54413813
1,6,1.4815071,-0.09354335
0,0,0.22135861,0.0025249124
4,4,0.60005057,0.85603523
5,5,1.6627243,0.25976658
5,5,1.8092229,-0.035381794
3,3,0.31757694,0.7598857
6,5,1.8325362,-0.061591342
1,1,0.251401,0.65854514
0,6,1.6781567,0.20362656
1,5,1.7097332,0.20744774
2,2,0.32280874,0.46987507
4,6,1.7406702,-0.067916065
2,6,1.723341,0.11196695
4,4,0.71440923,0.4995138
2,6,1.7615142,0.17970094
2,2,0.27237225,0.12575245
1,1,0.63871825,0.6228545
3,3,0.21842092,0.4090572
4,4,0.186716,0.3435272
5,5,1.6647787,0.19466022
0,6,1.6797136,0.18062621
2,2,0.3202691,0.68495965
1,6,1.5032849,0.27180532
2,6,1.5204761,-0.29602748
0,0,1.2682983,0.54506564
2,2,1.1144848,0.46173123
3,3,0.47910655,0.46302065
1,6,1.7696413,0.0607827
4,5,1.7767131,-0.053913414
1,1,0.6548967,0.7777455
2,2,0.33539447,0.26190454
4,6,1.5968289,-0.16497174
1,6,1.630156,-0.0020060241
2,2,0.414944,0.29137892
4,6,1.8076931,-0.03009379
2,6,1.4393225,0.53111625
1,5,1.8232334,0.11167587
4,4,0.31105366,0.14606696
4,5,1.7369783,-0.076577425
5,5,1.7731868,0.16471387
6,6,1.7583745,0.13386469
1,6,1.7818353,0.07995741
4,5,1.7808514,0.24484232
2,2,0.4586272,0.3730486
2,2,0.77558875,0.6401086
0,0,0.059182167,0.13140178
5,5,1.8526013,0.04995814
1,6,1.8140572,-0.11528385
2,2,0.72309554,0.29135406
0,0,0.21763255,0.44405735
1,6,1.4560981,0.1784508
1,1,0.6778951,0.5737697
