predictions,labels,entropys,plpds
110,110,0.022382205,0.0029665232
274,274,0.07382132,-0.0011899471
316,309,2.7534318,0.3141726
177,177,0.25224507,0.5772691
209,209,0.17286968,0.93516994
309,309,0.48476562,0.011492848
180,180,0.72137386,0.58309746
474,474,0.21954411,0.096440494
408,734,1.6156833,0.49502468
911,824,2.3117852,0.33475262
604,604,0.5027931,0.9256153
438,438,3.06515,0.45805573
126,126,0.2486323,0.2723673
118,118,0.59672034,0.6120813
113,112,0.18248305,-0.013045013
352,352,0.08776919,0.009732604
943,939,0.5068311,0.16529673
380,380,0.2877248,0.77919686
39,39,0.06524876,-0.0013762116
310,310,0.4780742,0.886295
777,777,0.22860566,0.25413924
96,96,0.014529079,0.14709878
738,712,3.936939,-0.38809165
923,932,2.4556875,0.42284763
867,561,0.6666297,0.5682409
755,755,0.2397868,0.22329432
98,98,0.083872125,0.0031034946
909,925,0.97945607,0.71214557
978,978,0.07673847,0.860701
961,961,0.56864154,0.07569075
676,676,1.4297423,0.3234904
489,904,2.0893102,0.19389999
198,836,1.99081,0.53306574
864,864,0.22850367,0.4137454
234,234,0.21594536,0.7788722
510,510,0.22068104,0.06503701
191,189,3.2708714,0.20100142
505,849,0.49125516,0.91423285
114,114,0.17239773,0.98304653
811,811,0.6927748,0.90971625
565,565,0.07744487,0.99169004
24,24,0.0041547446,0.0076068044
61,61,0.15006784,0.05628723
22,22,1.3541301,0.8110364
850,850,0.109830625,0.004407227
636,633,2.2412333,0.5420327
548,548,0.52099955,0.4828447
98,98,0.01471613,0.02748102
533,533,1.296247,0.1763283
463,749,1.5167314,0.43506992
988,988,0.4971313,0.5477847
224,373,1.4287156,0.1851139
78,78,0.008563374,0.010803938
669,669,0.56609845,0.45083436
71,71,1.5118532,0.56314886
802,802,0.022612024,0.17323947
734,734,0.41036057,0.3624184
826,531,1.6072681,0.45175263
710,710,0.5696381,0.83576334
343,343,0.54559064,0.8223597
451,451,0.25023586,0.9734269
363,363,0.13062924,0.19323319
24,24,0.042187776,0.124046504
518,518,0.3172702,0.908972
