predictions,labels,entropys,plpds
52,52,0.8571472,0.29329294
986,986,0.5935216,0.0039467216
120,120,1.2775744,0.08182299
978,976,1.2763427,0.58225995
332,338,0.42511535,0.056719363
641,641,1.0103811,0.5172832
955,955,0.5963875,0.11428404
229,229,0.42395428,0.37708914
695,695,0.5490043,0.023550868
720,720,0.58321536,0.19315314
32,30,1.2255131,0.5440723
108,108,0.5109641,0.033838034
372,372,1.163774,0.08822924
513,513,0.67761004,0.36734945
594,594,2.1547744,0.42294142
620,681,2.006112,0.47739497
55,55,2.3089268,0.2992512
128,128,0.72888976,0.025749862
866,866,1.4815676,-0.10214341
336,336,0.96172655,0.5923207
420,420,0.53351647,0.028721929
79,79,1.9904554,0.4804543
794,643,2.031085,0.015343726
818,872,1.2890013,0.32776713
655,655,0.6517298,0.37016606
913,649,3.4904985,0.3928455
60,61,3.074435,0.2552026
295,297,1.8969857,0.6446851
450,450,1.6396031,0.7843883
73,72,1.4151647,0.43148482
328,328,0.60600674,0.47777334
391,391,1.2081968,0.18939888
279,279,0.47976238,0.055227697
124,124,1.5365407,0.7039898
963,963,1.517786,0.41970736
940,940,0.6864378,0.01592797
73,76,1.2340032,0.40940082
699,699,0.4851209,0.00935626
776,776,0.46730277,0.28921002
501,434,1.2058029,0.44582406
326,326,0.56660986,0.044372737
760,760,0.6176894,0.124931216
480,480,0.79823947,0.345527
461,461,1.4419544,0.5709245
529,529,1.3813119,0.71298224
938,938,0.4279973,0.011849344
881,579,1.4521194,0.7047365
161,161,2.8533988,-0.39674217
964,964,2.3668482,0.4382645
177,177,1.8247492,0.13949507
680,529,1.2856996,0.39247972
91,91,0.42572364,0.09298885
952,952,0.6646964,0.016458452
847,408,1.3591548,0.3439353
137,137,0.56193817,0.040152133
50,50,0.64378,0.39425808
940,954,3.2578497,0.20432477
899,899,0.9525858,0.11427522
83,83,0.48424298,0.078788996
677,677,0.79075724,0.048177242
807,718,2.1599712,-0.3671109
617,617,0.7657597,0.013715863
467,467,2.8437169,0.22635981
643,643,0.47801542,0.021701515
