predictions,labels,entropys,plpds
928,928,0.27910417,0.506263
661,661,0.032405585,0.03143239
959,959,0.4226768,0.40475774
213,213,0.03326392,-0.0010100007
998,998,0.5049622,0.37602803
912,912,0.85247433,0.6649084
67,68,0.1778949,0.9166822
619,846,0.09334539,0.0475533
766,766,0.00976955,0.014901221
346,345,2.0762346,0.4373326
915,915,0.06829841,0.45798296
294,294,0.0050611096,0.33098716
78,78,0.015212264,0.77672815
512,512,0.23504518,0.9405979
262,262,0.44567364,0.8700314
938,938,0.013853125,0.004877329
954,954,0.018580202,-0.00023019314
702,877,1.3042775,0.7677058
843,843,0.006005013,0.9451612
790,790,0.33439547,0.94017196
993,993,0.007962387,0.023348153
223,205,2.4601994,0.17666171
898,898,0.26935512,0.059703708
966,907,0.15184473,0.08799827
941,941,0.013122167,0.0027979016
607,607,0.0005750244,1.4305115e-06
250,249,0.94400334,0.034674227
763,763,0.0055611506,0.20361525
638,639,0.9068935,0.15983042
521,521,0.028445851,0.0016731024
234,234,0.08403068,0.03905928
501,501,0.022288086,0.9870468
287,287,0.01157429,0.0006492138
239,239,0.1090074,0.26594353
210,210,0.14276044,0.7798008
242,243,1.8050718,-0.36405417
881,881,0.11318542,0.97875047
71,120,0.82543355,0.6777672
866,866,0.09018285,0.2542442
653,653,0.0040244563,0.9973903
124,124,0.30645245,-0.065105975
70,70,0.004868108,0.000826478
406,406,0.26000038,0.85875213
659,666,1.778874,0.68712825
545,545,0.0055815578,0.023700953
149,149,0.0007711984,0.0007430315
817,511,0.6790289,0.091302395
634,634,0.0003780694,0.009478867
576,821,0.9237507,0.6097757
260,260,0.070619166,0.22900724
407,656,0.0144214835,0.00522846
481,848,0.9652472,0.29133847
965,965,0.009395409,0.99711746
806,806,0.7875184,0.029634297
221,221,0.010262347,0.00096976757
508,508,0.50162446,0.6800378
749,749,0.010765116,0.0048716664
991,991,0.01740885,0.00050109625
220,220,0.03658943,0.98010445
521,521,0.045932602,0.9940772
898,838,1.2920331,0.044778824
966,966,0.44054276,0.38606983
321,321,0.011419235,0.003869474
926,926,0.25417164,0.2299648
