predictions,labels,entropys,plpds
359,358,1.2196721,0.37966257
714,714,0.25799727,0.9580769
65,65,0.07970762,0.029658616
799,894,0.19699864,0.31191993
340,282,1.8292053,-0.26499742
877,877,0.02671489,0.94598055
236,236,1.488321,0.64121777
244,244,0.10408233,-0.014475286
952,952,0.0031317854,0.0006673932
466,466,0.018048324,0.09748852
353,353,0.6905629,0.00034463406
283,153,0.74442005,0.7916971
183,183,0.74473417,0.34462208
119,119,0.10210362,0.48034286
39,39,0.00843363,0.0027542114
805,805,0.001061975,0.0010038018
877,556,2.3620849,0.42401913
606,606,1.1230094,0.82588947
238,238,0.27178845,0.7765643
904,533,0.8810049,-0.14479792
934,934,0.01479755,0.00020706654
256,256,0.70778966,0.7985379
633,633,1.4214954,0.6171432
21,21,2.1753356,0.44053984
553,553,0.3807428,0.9443944
898,898,0.8452696,-0.0236907
787,857,2.3390646,0.30943573
980,34,1.2239999,-0.191001
136,136,0.0069105853,0.00353235
107,107,0.6452006,0.47685596
670,665,0.25711104,0.499729
639,639,0.4154355,0.44595805
708,632,2.4696846,0.5594403
901,901,0.03797311,0.54527795
945,945,0.42967027,-0.05023533
490,490,0.42909092,0.24208432
919,919,0.028229494,0.11691308
437,712,1.596005,0.56299263
690,345,1.0835311,0.5006606
541,541,0.040909,0.031670094
546,546,0.027448058,0.87148637
279,280,0.21882226,0.95700586
510,510,0.010348966,0.024436653
745,745,0.008186717,0.81933326
772,772,0.93452764,0.7090754
343,343,0.009379672,0.99906963
279,279,0.12090024,0.71487486
166,166,0.2898328,0.9362146
167,173,1.192658,0.75128007
933,933,0.23269816,0.95426375
637,637,1.9229236,0.41646343
662,662,0.32149076,0.7512527
988,988,0.020068048,0.20109636
31,30,0.12686388,0.9329096
945,945,0.00080293324,0.00048476458
248,250,0.6894555,0.44917932
214,214,0.08788713,0.9653636
74,74,0.45127976,0.89514345
292,292,0.056580175,0.031107485
514,514,0.024119124,0.085375965
735,735,0.44275224,0.90588486
923,762,1.6282719,0.5659405
279,169,1.0917145,0.7465699
399,982,3.1038442,-0.40159088
