predictions,labels,entropys,plpds
222,222,1.7123077,0.20439011
476,476,0.324395,0.015668869
753,753,3.249104,0.32717085
398,953,2.8607507,-0.2027641
304,304,1.89846,0.32744238
471,471,0.5486529,0.5464247
727,628,1.8496056,0.5807696
492,492,0.3224319,0.9275629
881,881,0.33549938,0.39169347
93,93,0.23569238,0.80515045
666,666,1.5577148,0.8131185
275,275,0.44326624,0.103598
457,338,0.99395657,0.80929184
450,450,0.17293155,0.29639447
913,913,2.5023446,0.44573528
833,833,0.37941504,0.1812936
141,141,0.16510652,0.008507311
942,942,0.18529433,0.0005392432
762,532,2.3398488,0.5464163
619,619,0.72122455,0.5446495
550,907,4.442874,0.18002066
334,44,3.0431116,0.40242714
741,741,2.6205823,0.41064662
194,194,0.015124079,0.06910354
505,550,1.1503804,0.5006424
286,286,0.23402134,0.030660033
144,144,0.75201845,0.5014529
951,951,0.2674968,0.08165437
573,573,0.8860632,0.089752614
903,903,1.511669,0.58719134
720,720,0.14050326,0.011193156
232,217,0.82246786,0.12043911
543,543,1.0131421,0.16071182
7,7,0.27192095,-0.009360313
385,385,0.55544645,0.12339568
543,543,0.09224591,0.9283298
260,260,1.6486562,0.54329395
47,47,1.2420928,0.8319709
224,224,1.4592524,0.13637248
570,691,1.3960294,0.6921185
296,296,0.3324849,0.2534001
614,614,0.9209994,0.038096607
215,215,0.59256816,0.32233578
840,816,1.5709741,0.7612195
791,791,0.19903973,0.014040887
434,434,0.38164866,0.33182538
881,818,2.537315,0.4796692
798,798,3.8820302,0.27586126
641,723,0.3163326,0.27441055
307,307,0.36760184,0.89839005
646,489,4.176963,0.14816031
256,220,2.0927572,0.37117276
980,975,0.7044375,0.73957187
522,522,0.49891677,0.93344164
530,704,1.3221668,0.6039177
378,378,0.8221256,0.086571574
480,480,2.2026,0.5988446
689,689,0.5584958,0.8756558
270,270,2.6929228,0.2614535
832,832,1.9677948,0.6960619
612,385,4.9389205,0.07844634
701,701,0.23818552,0.077696025
118,118,0.33767813,0.92018956
906,643,0.77011395,0.87439084
