predictions,labels,entropys,plpds
6,6,0.380486,0.9042431
4,2,0.5793722,0.74244297
8,8,0.00078002986,0.34635216
6,6,0.00047334115,0.4650494
1,1,0.00025249794,0.034378767
4,4,0.00044065702,0.027929187
2,2,0.8145998,0.79134095
0,0,0.00018717082,0.99972963
4,4,0.00022660661,0.9998087
3,3,0.02167957,0.95892406
6,6,0.0009993018,5.00679e-05
0,0,0.0003091955,0.99996626
0,0,0.00019500035,0.99987084
3,3,5.815025e-05,0.00030326843
3,6,0.7289386,0.7105801
6,6,0.4212569,0.86458737
4,4,0.007660554,0.73991656
2,2,0.22794014,0.94714993
2,4,0.022897206,0.9971292
3,3,0.070573926,0.98865736
2,2,0.0015379072,0.99982035
9,9,0.0013186526,0.9298579
5,5,0.00012255809,0.9999337
8,8,8.334789e-05,1.7881393e-06
6,6,0.0030542256,0.9707226
8,8,5.963079e-05,0.99066305
2,2,0.0025578374,-0.00022941828
7,7,4.6632977e-06,0.0010291338
1,1,1.5133263e-05,0.98583585
9,9,6.165753e-05,0.9980062
5,5,0.0017591325,0.9978395
7,7,9.1288966e-05,0.0006632805
6,6,0.011549201,0.33943743
1,1,0.00012619919,0.84678173
9,9,0.3585804,0.23711151
2,2,0.5395278,0.8503546
8,8,0.12507366,0.9048621
9,9,0.00079314335,0.029410422
2,2,1.20474615e-05,0.04140103
5,5,0.040161736,-0.0054118037
8,8,0.0007267444,0.99054265
1,1,0.0008696009,0.9739047
8,8,8.864994e-05,4.4107437e-06
3,3,0.70263517,0.55642176
8,8,0.116186745,0.97944516
1,1,0.024129892,0.51896167
6,6,0.00025058928,0.9995691
9,9,0.0007093735,-5.0902367e-05
6,6,0.004224712,0.9952917
5,5,6.667471e-05,0.76580137
2,2,0.0007390457,0.9916004
8,8,5.2455016e-05,1.013279e-05
7,7,9.410733e-06,0.99564976
4,4,0.00023323111,-7.748604e-06
6,6,0.16422233,0.080759406
0,2,0.5283738,0.797215
2,2,0.49131054,0.8218014
5,3,0.3661824,0.4137649
0,0,0.0003734147,0.9963101
3,3,0.0042969463,0.018863738
4,4,3.1319392e-05,0.00019782782
2,2,0.017727416,0.9974652
8,8,0.05340829,0.98713934
4,4,0.08497086,0.030267656
