predictions,labels,entropys,plpds
2,2,5.500862e-06,0.1665352
2,6,0.007887379,0.0018079877
9,9,0.0017737376,0.410631
1,1,0.020414094,0.42170805
6,6,0.017847845,0.77873516
4,4,6.0350343e-05,0.99700856
2,2,0.0010971762,1.7881393e-05
3,3,0.007961973,0.012575805
7,7,1.5325008e-05,0.51030225
8,8,0.0001480378,0.99977654
8,8,0.06997901,0.98892975
8,8,0.00045629064,0.37642318
6,6,2.9179588e-05,0.82537913
0,0,0.0005238545,0.0006275177
4,4,0.00011830489,0.11269349
9,9,0.00039851633,0.99994344
3,3,0.004981246,0.98270774
6,6,0.0011585486,0.9970563
8,8,0.09965135,0.95527035
9,9,0.0034628212,0.999436
9,9,0.561103,0.77773833
9,9,0.11799295,0.6091441
6,3,0.020655762,0.83729285
9,9,0.002036484,0.9988163
1,1,0.00019928718,0.859527
8,1,0.00011400612,0.9984207
0,9,0.66548944,-0.21021318
7,3,0.079793476,0.053444862
6,6,1.6339916e-05,0.008544445
8,8,0.002179404,0.0049096346
1,1,7.9069005e-06,0.99965197
1,1,0.13416702,0.97276723
4,4,0.0563246,0.37695223
9,9,0.0018721335,0.9992227
0,0,0.0047492576,0.86144423
3,3,0.11933027,0.9744015
8,8,4.7741727e-05,0.00011014938
2,2,0.00220067,0.99644065
1,1,0.008615892,0.8847367
1,1,0.00019789304,0.9312013
3,3,5.985361e-05,0.9996907
1,1,0.010443749,0.9976107
8,8,0.3333783,0.80657727
2,2,0.60481274,0.7603227
7,7,0.035466537,0.9823662
4,3,0.3507386,0.8947654
5,5,0.22882426,0.55258083
0,0,0.0011949333,0.0502488
5,3,0.5198992,0.16307354
8,8,6.932498e-05,0.94563776
3,3,0.00039860423,0.900863
5,5,0.4035767,0.8748392
1,1,0.0012606969,0.95532936
1,1,0.0022518218,0.99881023
7,1,1.1113029,0.5822655
5,5,0.001256495,0.07678646
0,0,4.651983e-05,0.011501551
6,3,0.97957975,0.51165134
4,4,0.000110622146,0.99987745
9,9,7.962528e-05,0.0006815195
3,3,0.03156158,0.05115223
0,0,1.1251082e-05,0.001540184
6,6,0.12204769,0.9735136
2,2,0.020342108,0.99068856
