predictions,labels,entropys,plpds
3,3,0.0002640115,0.4834193
1,1,0.00012329471,0.9878195
3,3,0.034189582,-0.0047560334
5,5,0.0065273456,0.29287994
5,5,0.00023102379,0.000838995
5,5,0.08868838,0.9861532
9,9,0.022068575,0.90054536
6,6,0.15906116,0.9630097
3,3,0.3505424,0.8878546
2,2,0.00018525892,0.99997544
8,8,2.6636171e-05,0.00014162064
9,9,0.0005049403,0.9997698
1,1,0.003084994,0.9981086
6,6,0.013276718,0.97351074
4,4,6.9205315e-05,0.84674674
2,4,0.0745832,0.38923693
8,8,0.002913066,0.35081077
8,8,0.027083684,0.6284296
3,4,0.044335663,0.94213825
5,5,0.62830913,0.6923874
4,4,0.0004103596,0.44235808
5,5,2.0812927e-06,0.04660952
6,6,0.0026383079,0.30901837
2,2,0.013270404,0.015344262
8,8,0.03679416,0.40785056
8,8,0.0022353837,0.9990051
1,1,0.014988039,0.9974061
5,6,0.015226731,0.59790564
8,8,0.015602765,0.9954195
1,1,0.0015259606,0.0002656579
9,9,0.13990311,0.9658982
4,4,0.00087626895,0.9950176
8,8,0.04076387,0.99420893
6,6,0.00021343611,1.8715858e-05
7,4,0.031799067,0.9895581
2,2,0.024386672,0.98853624
6,6,3.9840677e-05,0.34452307
6,6,3.4984372e-05,0.024127364
9,9,0.00033900523,0.99978936
3,6,0.6064044,0.40183538
7,7,5.4786433e-05,0.7823905
9,9,0.017824665,0.0023484826
2,2,0.00012735074,0.9999909
9,9,0.39931226,0.8744194
2,2,0.0022284966,0.99869436
9,9,0.002385576,0.9987973
5,5,0.001461151,-6.198883e-06
4,4,9.938216e-06,3.33786e-06
3,3,7.721912e-05,0.4470771
3,3,0.025717864,0.9745597
5,5,0.0012728244,0.99987406
2,2,0.00014706685,0.9998924
1,1,0.011333556,0.020404756
7,7,0.3844102,0.8717153
0,0,7.2624825e-05,0.97019947
1,1,0.00027770165,0.0064142346
1,1,0.0004630966,0.85196054
9,9,0.00080708484,0.992833
9,9,0.021617714,0.8962847
7,7,0.0062076137,0.9697245
0,0,0.0012780625,0.8966834
8,8,0.023473594,0.99546677
4,4,0.008044985,0.9577717
3,3,0.01531064,0.9870143
