predictions,labels,entropys,plpds
2,2,0.0020401974,0.9989092
4,4,0.24617605,-0.051114082
6,6,7.485663e-05,0.9965754
0,0,0.0033665174,0.999347
1,1,0.026309967,0.99597454
4,4,8.467952e-06,0.99418026
2,2,1.447811e-05,8.34465e-07
4,6,1.1885123,-0.4078464
7,7,5.524824e-06,0.9893482
8,8,0.0021889673,0.9840635
1,1,0.13703454,0.9099891
4,4,0.00023936763,0.92794985
0,0,0.5685996,0.5675827
8,8,0.00014449516,0.0060584545
3,3,0.0020791786,0.64235336
3,4,0.15740243,0.9681041
4,4,0.010658779,0.99855524
6,6,0.0004111859,0.83778816
0,0,0.0039069774,0.82936704
0,0,0.0038441457,0.005821109
5,3,0.0050191926,0.999218
5,5,8.6975495e-05,0.99915856
5,7,0.5575902,0.7586113
7,7,0.00317994,0.99910134
8,8,0.00078639894,0.99978644
5,5,0.082252786,0.9854663
5,5,0.0003356468,0.000101447105
6,6,0.0012377076,-5.3167343e-05
4,4,8.674061e-05,0.9993555
1,1,6.278511e-05,0.13872612
7,7,0.004453543,0.9944404
2,5,0.41207927,0.32433957
6,6,0.0007545181,0.5788629
7,7,0.624934,0.7395387
0,0,0.020400343,0.9883282
7,7,0.07044898,-0.010242164
8,8,0.060265485,0.37266052
2,2,0.001511721,0.053815365
5,5,0.16224934,0.958134
5,2,0.0009556559,0.9506594
9,9,0.0006633023,0.99951386
0,0,0.031686284,-0.0034421086
3,3,0.00039839844,0.9885936
3,3,0.00012420383,0.15275007
4,6,0.7039191,0.6445591
7,7,2.4122239e-05,0.4114238
7,7,0.00013694561,-8.106232e-06
3,3,0.00019510815,0.70937693
0,0,0.016510349,0.0024430156
8,8,8.9350346e-05,-1.1920929e-07
8,8,0.12346172,0.95444095
2,4,0.0068042716,0.9136776
9,9,0.51511914,-0.02453953
0,0,1.1677202,0.67993385
2,2,0.0018883926,0.99980867
1,1,0.0008600718,0.99852675
9,9,0.5512689,0.79552925
5,5,0.6432711,0.6547984
5,3,1.3565404,0.30090398
5,5,0.0023904718,0.008761764
7,7,0.0001828971,0.999326
3,5,0.5527246,0.62275755
7,7,0.002430142,0.99977785
1,1,0.0029130077,0.05900812
