predictions,labels,entropys,plpds
3,3,0.08844758,-0.0046232343
955,955,0.0053638318,0.0017918348
823,823,0.0129917,0.0135573745
475,475,0.054207753,0.033576846
586,586,0.40547794,0.92155594
219,219,0.8150587,0.5531932
358,359,0.22215578,-0.027965546
114,114,0.021211207,0.76471114
533,533,0.1891299,0.93117195
171,195,0.54662484,0.6142057
868,787,1.0415072,0.84007585
609,609,0.09546159,0.75814164
64,55,0.109941676,-0.008014202
209,209,0.45834178,0.54205215
537,537,0.35645646,0.15733361
67,67,0.15121135,0.0011017919
349,349,0.39554238,0.25377095
464,748,0.22629733,0.72828114
569,569,0.013052193,0.031728864
545,545,0.03853603,0.023682952
254,254,0.041465897,0.0067802668
32,32,0.5423626,0.27080888
129,129,0.005590514,0.42370957
389,389,0.0067082085,0.010305345
389,389,0.022290718,0.009922266
916,916,0.039454587,0.084753275
212,212,0.1848767,0.39554584
225,225,0.8071767,0.81331086
342,342,0.2198556,0.0015472174
170,170,0.17686698,-0.029081047
913,913,0.019492682,0.02651745
604,604,0.045533407,0.33026874
560,560,0.020062432,0.003970206
690,690,0.25916123,0.055327654
702,702,0.33724934,0.047404647
936,936,0.000101425154,1.0609627e-05
846,846,0.91495806,0.6396974
652,457,0.34379134,0.19813997
35,35,0.70756996,0.45504835
738,738,0.030350622,0.020713568
354,354,0.0068777534,0.0065872073
663,663,0.21432266,-0.00830096
612,612,0.0059543233,0.0061347485
595,595,0.46086726,-0.083320856
771,771,0.1012871,0.09083271
337,337,0.6380026,0.23351955
692,712,1.8208915,0.40788054
45,45,0.017222174,0.012482703
869,869,0.021094345,0.004199922
644,644,0.056042287,0.0035194755
417,417,0.13097522,0.13353133
509,454,1.689445,0.13674122
368,368,0.011859833,0.0018259883
392,392,0.062173195,0.0019727945
564,564,0.00059301255,0.00019425154
734,734,0.16785923,-0.00013148785
583,747,1.7306346,0.6254189
432,432,0.014506575,0.0044717193
58,50,0.62448096,-0.098272204
846,846,0.63109195,0.5422126
565,565,0.00036550238,0.0031596422
407,407,0.057910733,-0.0042426586
10,10,0.43937373,0.43368238
966,966,0.042304024,-0.0031697154
