predictions,labels,entropys,plpds
34,33,0.46301025,-0.10502809
307,303,0.1367425,0.8215537
776,776,0.008649638,0.0035504699
946,946,0.024791608,0.031526506
342,342,0.27619746,-0.032963514
309,309,0.17629488,0.022570252
654,654,0.039008774,0.16797733
805,805,0.0011118769,0.00013321638
303,303,0.018101098,0.97250086
62,62,0.5757644,-0.0071657896
890,890,0.004581966,0.03778261
39,45,0.40832332,0.9096231
753,753,0.010805373,0.9974283
606,606,0.11508189,0.9813768
100,100,0.00034658477,1.0371208e-05
522,697,2.268647,-0.35138786
16,16,0.0006357301,1.692772e-05
212,212,0.03573708,0.033764184
15,15,0.0014739421,0.016659975
55,64,1.2081153,0.4164224
678,678,0.0062490003,0.0028039813
397,397,0.000544282,0.003967643
880,880,0.11485785,0.054341674
432,432,0.12740615,0.1274091
155,155,0.39472243,-0.041677535
11,11,0.034245618,0.6621591
760,760,0.50132906,-0.06862748
723,723,0.13127339,0.013884127
981,981,0.008982324,0.0012592673
230,230,0.25810188,0.05074352
897,620,1.7196916,0.56411946
628,628,0.029695634,0.9465064
486,486,0.44469666,0.9123963
943,582,0.4567923,0.35698664
451,451,0.0020824885,0.018287957
225,225,0.09783528,0.15799797
620,681,0.99602747,-0.031689674
363,363,0.0066089225,0.8429074
420,420,0.022599397,0.0038182735
303,644,0.057626896,0.0071160197
799,894,0.8957485,0.59036803
292,292,0.12202556,-0.00027668476
747,747,0.02126502,0.82404125
550,550,0.11403469,0.95374674
108,108,0.047364637,0.023848176
218,218,0.84511685,0.04691577
94,94,0.0037409794,0.0011033416
87,87,0.0010471503,0.00024044514
464,473,1.7413994,0.024054766
843,843,0.00044760437,0.9982575
61,61,0.035927854,0.00368613
396,396,0.00012942779,8.34465e-06
793,793,0.09210783,0.017829001
790,790,0.72330594,0.40875912
74,74,0.71163917,0.013347566
390,390,0.1068206,0.24345076
998,998,0.0841393,0.04161173
746,746,0.013185382,0.04540646
581,581,0.45780015,0.7386971
970,970,0.97799283,-0.21720707
857,406,0.30007005,0.8970395
448,448,0.003477477,0.0016872883
336,81,0.10795772,0.7963525
421,877,0.17084473,0.22440499
