predictions,labels,entropys,plpds
33,33,0.09461602,0.06357616
229,229,0.015109106,0.016633987
529,529,0.004039397,0.0012347102
502,502,1.682153,0.34672067
269,269,1.3429859,0.45600876
947,992,0.9262373,0.182807
343,343,0.20890945,0.03160107
406,406,0.12675734,0.8540497
620,681,0.8702166,0.634917
23,23,0.001875412,0.0035033822
143,143,0.003691671,0.016245604
57,57,1.5296106,0.60938036
575,575,0.0067736246,0.086961746
471,471,0.04882883,0.06904435
478,446,2.399713,-0.2043547
352,352,0.6482094,0.88036424
273,273,0.10221246,0.013353288
547,705,0.06951832,0.5351652
503,503,0.012317292,0.0050041676
135,135,0.0031079222,0.006459415
250,539,1.0095396,0.12771446
918,918,0.34931952,0.3803714
73,77,1.3886929,0.45545426
712,712,0.014064032,0.005598247
570,740,4.121375,0.12567563
658,658,0.044550814,0.9811825
104,104,1.1695807,0.81375766
450,450,0.79720306,0.8720967
645,645,0.013472443,-0.00013309717
437,437,0.3487094,0.90151733
676,676,1.0210264,0.8503017
731,731,0.04229372,0.13158435
228,228,0.00691435,0.015537083
235,235,0.05885066,0.035394967
966,966,0.58382416,0.027748406
762,962,1.6257508,0.5510118
882,882,1.5426346,0.6938364
391,391,0.27761865,0.32695812
705,705,0.20075023,0.9463405
161,161,0.040384497,0.007642746
460,460,0.05265323,0.007886529
76,76,1.2367554,-0.26320797
270,270,0.64576155,0.3691394
809,925,2.9686124,0.28307974
77,77,0.038092665,0.040236413
691,691,3.06001,0.08998647
710,710,0.041302472,0.00157094
843,843,1.3923196,0.46676177
882,882,0.003361997,0.0019968152
68,68,0.5885327,0.5321389
119,119,0.13044071,0.0303424
433,639,0.5764433,-0.048609853
793,793,0.09121285,0.9231509
974,974,0.003181557,0.026906312
688,688,0.01904774,0.006234944
993,993,0.0019269716,0.00026780367
249,249,0.88276345,0.17133766
561,561,0.7593351,0.03161311
444,444,0.18055563,0.9540407
641,641,0.64622414,0.056283414
177,177,0.28674996,0.21141541
903,903,0.038246814,0.0062792897
188,188,0.157083,0.5766666
989,989,0.0042506037,3.7789345e-05
