predictions,labels,entropys,plpds
257,258,1.6719165,0.3891972
360,360,0.08408554,0.7975509
471,471,0.2818123,0.2081939
630,630,0.030551404,0.085926116
196,196,0.1631207,0.7637674
641,813,2.0054417,0.58311486
574,640,0.12377712,0.15733403
377,377,0.23665771,0.10585368
835,835,1.155734,0.45579335
799,414,4.7144494,0.059445962
909,809,1.3027927,0.50841844
936,936,0.4396847,0.49812257
164,164,0.96140885,0.08840662
824,824,2.7026923,0.13490328
506,772,0.07057166,0.99210554
153,153,0.13438776,0.24075854
263,263,1.1076655,0.7373345
344,26,0.5658593,0.9274529
508,761,0.7597292,0.7300087
671,444,2.3494499,-0.004758358
418,418,0.15020236,0.984289
946,946,0.03181058,0.043258786
663,663,0.036984988,0.010447085
559,559,1.0042638,0.78346956
586,586,0.007565409,0.086150646
316,319,0.9676661,0.6724383
42,42,0.5479628,0.8285841
242,242,0.7612541,0.75887567
105,105,0.0035785267,0.37300074
76,48,2.874456,0.4966627
794,591,1.0516872,0.4264081
786,786,0.0210761,0.987902
119,119,0.39533895,0.1384002
156,156,0.76363945,0.71523947
755,755,3.6480527,0.14855571
559,846,4.0088096,0.1564984
801,983,1.3016703,0.55898625
818,876,2.6675897,0.5656489
469,469,0.06206113,0.99175674
416,416,1.582181,0.31411538
407,407,0.020093199,0.23765671
118,799,3.5962787,0.1983699
332,332,0.058161587,0.02242291
871,871,0.5384426,0.18173027
883,725,1.0718198,0.4644907
756,784,3.4312754,0.2768539
516,520,0.003643102,0.9990137
403,403,0.17056528,0.9657904
169,167,2.3104954,0.33293995
782,480,0.8999299,0.4230285
410,352,1.623578,0.6451725
592,592,0.0009996673,0.96438044
788,265,3.3851888,0.10785183
653,542,1.3121152,0.56435245
842,740,3.475384,0.32948577
987,960,1.4344859,0.77830434
251,251,0.0058532488,0.0018810034
133,133,0.004139992,0.0032203794
849,505,0.44019186,0.8476427
480,922,1.2946804,-0.050925314
621,621,0.293469,0.95987576
991,991,0.02449017,0.9637055
724,724,0.09086199,0.70561004
267,175,1.5862424,0.4472763
