predictions,labels,entropys,plpds
4,1,0.9718992,0.5415439
1,1,1.1502323,0.5723139
3,6,1.8237786,-0.07707411
2,0,1.4814363,-0.00014552474
1,1,1.0888784,-0.074035466
1,6,1.7290959,0.08984247
4,4,1.5689692,0.37110043
2,2,1.2273481,-0.20824158
3,3,0.46442896,0.4846653
0,0,0.49247453,0.2863978
6,6,1.730829,0.17020664
0,0,0.7342038,-0.042301714
1,1,0.8435435,0.29153475
4,4,0.34919333,0.011162996
6,6,1.6852547,0.18295681
1,6,1.7202125,0.015024424
4,0,1.3249023,0.29563713
0,0,0.7427652,0.11418402
4,5,1.8683945,0.07492997
4,4,0.3893621,0.613845
5,5,1.4184952,0.22164217
2,2,0.36133376,0.71074784
0,0,0.3224394,-0.017647862
2,6,1.7318873,0.024567753
0,0,0.97737306,0.26802623
1,1,0.8996511,0.6403802
0,0,0.68495214,0.60238457
6,1,1.7052459,0.18549474
6,5,1.8558377,-0.056205258
2,2,1.5089247,0.2068498
2,6,1.7749887,0.2712862
3,3,1.5222614,0.26550034
1,1,0.39204544,0.37961268
3,3,1.0286379,0.43033883
3,3,0.8706808,0.3915793
4,4,0.36223045,-0.035752892
2,2,0.43728232,0.7366296
4,4,1.1803317,0.21089035
1,6,1.4577253,0.33814752
1,5,1.8214564,0.089399025
4,6,0.8432406,0.6731143
4,5,1.6233718,0.04116425
0,0,1.0754403,-0.0717389
3,3,1.4095232,-0.17193747
2,2,1.2385757,0.42974478
3,3,0.65804183,0.5713016
5,5,1.7309884,0.24267364
1,1,1.1614057,0.6444709
1,6,1.73639,-0.19614246
1,1,1.2977822,0.1464082
3,3,1.6336216,0.25279504
0,0,0.9255665,0.68634635
1,6,1.8212359,0.13419303
2,2,0.83143866,0.46583465
2,2,1.2681959,0.45174956
0,0,1.2100194,0.5165255
6,6,1.0770317,0.42460796
1,1,1.5865638,0.25046688
2,2,1.2944021,0.4336682
1,1,0.66442287,0.2932204
2,2,0.7314443,0.69260734
0,0,0.9260299,0.61982286
2,6,1.6659735,-0.22973561
2,2,0.41543758,0.36878705
