predictions,labels,entropys,plpds
56,56,1.4272622,0.48813963
694,694,0.0870439,0.014405549
771,897,0.6755992,0.5269775
545,545,0.064595714,0.52817404
277,996,1.8144593,0.6483384
992,992,0.37797755,0.35557693
558,558,0.05729615,0.9805184
75,75,1.0708555,0.46283028
464,464,0.38454443,0.9465963
979,970,0.49202076,0.519567
27,27,0.88894403,0.6206012
164,164,0.02547026,0.96839076
164,164,0.12111255,0.14396578
79,71,2.2465193,0.43432665
538,538,0.5114959,0.8808672
620,620,2.2398171,0.46479568
826,826,0.07911092,0.9903231
237,158,1.2400846,0.1688684
825,825,0.15849537,0.13319266
128,128,0.051956847,0.3654762
339,339,0.15640642,0.98121333
746,746,1.9178249,0.61548746
955,955,0.06709665,0.018232524
811,753,1.0666175,0.66031575
848,848,1.5236665,0.60807115
335,42,3.792511,0.27706772
216,216,0.51710236,0.81749654
497,888,2.6941118,0.47313884
751,479,0.33954984,0.228998
784,784,0.1348853,0.97574
291,373,2.9627335,0.33956373
947,947,0.14648044,0.0502972
744,503,1.0045098,0.5168501
515,420,0.8062071,0.2716592
870,612,0.68165815,0.7751776
167,167,1.9183617,0.38572386
164,164,0.0029789365,0.15688789
907,907,0.78877544,0.20342284
808,808,1.2360008,-0.2176652
359,358,0.8252161,0.5764344
479,479,1.8489168,0.62139493
410,410,0.13764791,0.97166026
643,861,2.165197,0.17211846
157,157,0.2755472,0.95605195
68,66,0.7147337,0.47873664
469,463,0.5999712,0.5023108
160,160,0.09411593,0.97829187
978,978,2.6947641,0.3373575
629,629,0.0468584,0.02779305
449,449,0.43470225,0.8473631
699,699,0.06824468,-0.005687356
76,76,0.047462907,0.05307865
9,9,0.060720038,0.03624344
562,562,0.23512089,0.3617248
925,924,2.3088498,-0.14904872
205,223,2.162267,0.33470082
169,169,0.057223916,0.991969
964,923,1.1422021,0.66395575
216,216,0.039860696,0.021426976
310,70,1.9914105,0.50819695
742,742,0.38339055,0.95665807
183,183,0.7115746,0.886071
118,766,3.4946184,0.3239702
916,916,0.1251454,0.026968777
