predictions,labels,entropys,plpds
893,454,1.2019575,0.37382212
975,975,0.08066394,0.026310802
455,455,0.019912943,-7.164478e-05
35,36,0.8634366,0.26357546
65,57,1.5965793,0.3044827
839,718,3.108828,0.31925523
566,566,0.1030647,0.032281637
539,539,0.35756952,0.94082916
97,97,1.6540747,0.14112106
112,112,0.22841415,0.8751163
708,708,0.15174487,0.71289647
430,430,0.27929518,0.95155203
330,330,0.30768672,0.57252437
811,811,0.061908256,0.987448
267,181,2.1153626,-0.17788115
478,754,3.1885207,0.20123678
374,364,1.198812,0.67163163
963,963,0.098508686,0.06393552
182,185,0.084219016,0.16068459
418,418,0.5778892,0.8457115
952,941,1.6174409,0.7212406
86,86,0.5785649,-0.038861036
645,645,0.33876652,0.9571595
240,241,0.7797602,0.02151817
720,720,0.0828289,0.12880039
136,136,0.074590474,0.97706395
886,886,0.69331074,0.78856397
632,891,3.141477,0.109452024
332,332,0.46844196,0.9036063
112,112,0.15183073,0.70465213
975,867,3.065134,0.3812998
65,65,0.7340584,0.04855579
975,525,0.8848311,0.72023857
219,219,1.4608229,0.46079057
42,42,0.13365972,0.48447287
469,469,0.27412814,0.9437379
378,378,2.2451763,0.4586381
241,238,1.1659027,-0.11068046
374,374,0.05288896,0.99287486
943,939,1.3780999,0.72686785
94,94,0.057303905,0.01609981
970,979,1.0470592,0.53938234
964,935,0.33758575,0.37943
755,755,1.0496275,0.58891964
880,671,0.16107793,0.9695927
571,571,0.07750711,0.5765743
633,633,3.0207338,0.46267787
221,221,0.77030015,0.87206745
566,566,0.030750755,0.05714029
372,372,0.25837713,0.95052826
893,709,1.6372716,0.6124497
142,142,0.021788668,0.010321379
541,968,3.03176,0.30154452
746,427,0.47810224,0.9470554
385,385,0.47907782,0.932281
353,353,0.23326251,-0.041907907
26,111,1.5625165,0.66298765
640,640,0.0915378,0.3187148
538,538,0.16103238,0.14871973
626,626,0.73225373,0.84640735
364,364,0.03589505,0.004641354
257,169,2.242933,0.24607757
7,8,0.3120281,-0.015036821
368,368,0.23816916,0.4887155
