predictions,labels,entropys,plpds
3,3,0.00038380278,0.009619355
4,4,0.00082670536,0.99988455
0,0,0.00011945925,0.9794492
7,7,0.22877504,0.681669
4,4,0.00013399632,4.1007996e-05
5,5,0.3740291,0.8685269
4,4,1.4139001e-05,0.74656653
9,9,0.03226519,0.9931816
2,2,0.0005684578,0.9990659
5,5,0.0042837183,-0.00040256977
7,7,4.148153e-05,0.00033807755
0,0,0.0002651642,5.7935715e-05
9,9,0.00012459929,0.00062578917
3,3,0.00049956597,0.99967086
3,3,0.00014381908,0.9964658
9,9,0.00027618965,0.00014996529
6,6,0.017539201,0.02973783
0,0,0.0023384101,0.01918757
7,7,0.06098077,0.9891788
1,1,6.9827786e-07,0.007611096
9,9,0.00071506953,0.9940145
2,2,0.00025031183,0.9644631
3,3,0.7501136,0.54578894
5,3,0.027210534,0.6213483
7,7,5.232306e-05,0.9093024
2,2,0.00050623895,0.9995889
2,2,2.0622374e-05,0.00027412176
8,8,0.0005270602,0.19506449
2,2,0.19749802,-0.039164484
9,9,0.010068761,0.99802643
0,0,9.038558e-05,0.92254734
3,3,0.0010290417,0.7843123
1,1,5.0293518e-05,0.5217334
7,7,0.0013265111,0.99662733
6,6,0.000188539,8.368492e-05
4,4,0.892892,0.14118236
9,9,0.0028585626,-0.00023728609
6,6,3.8673083e-05,0.94238436
2,2,0.0035933894,0.25118643
8,8,6.6601904e-05,0.0910579
8,0,1.1546564,0.017051011
2,2,0.0018084436,0.99975884
4,4,0.00037990406,0.081306994
8,8,2.877822e-05,9.262562e-05
2,2,0.0013495099,0.99741066
9,9,0.0015167734,0.99584967
6,6,0.01708279,0.98609465
6,6,0.00036683722,0.99846053
8,8,4.7790763e-05,0.9404947
8,8,0.00014110937,0.9999647
7,5,0.054858882,0.05010295
5,5,0.0009937176,0.11481756
1,1,0.00065286865,0.9996358
5,3,0.0018311648,0.96868634
3,3,0.0010928465,0.5514177
4,4,0.0015070847,0.9959296
0,0,8.1436316e-05,0.999474
6,6,0.0002733351,0.0033205748
9,9,0.0007889258,0.0012313128
7,7,0.00013459823,0.9997659
4,4,0.00024733893,9.453297e-05
3,3,0.15167703,0.13610816
5,5,0.00031688676,0.99318546
0,8,0.00031492388,0.04593879
