predictions,labels,entropys,plpds
180,180,0.5718323,0.92042917
803,803,3.9734936,0.1857394
723,723,0.86572886,-0.13212293
274,271,3.512292,0.43598977
979,979,0.14357014,0.21438217
23,16,3.6123471,0.37552565
905,905,1.2138612,0.74143666
286,286,0.28705007,0.6461241
849,849,0.24087946,0.97673917
900,900,0.2857114,0.9352035
553,534,3.5426059,0.22139941
367,367,0.3356891,0.93631184
32,46,4.6099834,0.16165563
394,149,1.4360223,0.6923461
302,302,2.2324162,0.63904756
447,929,4.075142,0.24338888
474,474,3.4812293,0.20652589
691,971,3.6912365,0.36830074
9,9,0.26830727,0.9717137
649,649,2.6166015,0.3262319
154,155,1.906709,0.39346245
30,32,3.6312554,0.16746894
696,696,0.55888516,-0.009963572
931,931,1.7009006,0.62834126
790,790,0.26287398,0.9713707
582,467,1.2823235,0.342612
693,502,4.8251276,0.116465606
494,494,0.7620496,0.82221305
663,663,0.38330197,0.6352688
129,129,1.2035486,0.8461776
783,633,1.4679753,-0.08166039
923,949,2.6124384,0.33058873
393,393,0.9007441,0.8499335
713,713,0.3971893,0.17633349
709,797,2.2427468,0.5877554
781,781,0.3665278,0.9125538
376,373,2.815816,0.5302247
442,497,1.8590242,0.39394715
664,664,2.2057495,0.21353576
363,988,3.921711,0.20650297
665,444,2.0605783,0.6517323
166,162,1.1987209,0.60307515
752,752,1.8319783,0.73894286
39,39,0.4434781,0.9515307
956,956,0.9352095,0.84904116
735,772,3.142375,0.35584334
746,746,4.40434,0.16025595
541,712,2.7791371,0.4395576
555,555,2.019411,-0.33575618
821,821,4.359194,0.28629467
733,820,1.2686874,0.63988364
544,544,1.1292124,0.84042186
883,883,0.8726263,0.7269639
219,217,2.1965828,0.4481364
792,792,1.2156187,0.60274434
778,778,0.923118,0.893336
923,934,2.8667312,0.19562578
412,558,5.2080956,0.060837656
981,331,3.5884316,0.38406464
876,750,5.217033,0.1522163
997,997,3.6575036,0.25737822
956,952,4.729773,0.14095314
549,798,5.2027273,0.07810636
685,685,0.35583535,0.9559166
