predictions,labels,entropys,plpds
802,802,1.4537503,0.456905
223,399,2.9808862,0.22982943
576,576,1.432728,0.7933204
454,336,5.209444,0.06052064
239,175,1.9288452,0.6356405
255,255,0.023897614,0.3367886
441,441,1.0962332,0.55591613
731,589,2.1704235,0.27993155
615,615,0.0032315934,0.020628989
818,818,0.4133485,0.8880005
573,573,0.5034971,0.8944803
10,10,0.011871628,0.0030608773
624,624,2.381642,-0.04463005
727,727,0.102871485,0.88184106
408,408,0.15417506,0.7526899
652,764,0.81869453,0.4012244
142,142,0.008930517,0.0032644868
458,458,0.36028963,0.9623933
496,496,0.63882303,0.64602005
159,246,2.5226297,0.41472137
496,496,0.20167968,0.97290176
648,648,2.5523884,0.26582965
327,327,0.43672758,0.8423052
349,349,0.55780566,0.7987531
338,338,0.028877953,0.9316415
984,984,0.13644803,0.008483887
454,454,1.3892164,0.6115607
218,218,0.81348467,0.86348665
888,888,0.0028859945,0.011274338
867,753,3.1766737,0.3449808
716,716,0.50310135,-0.12799603
118,118,0.3810444,0.059060633
469,909,2.182527,0.46432024
122,122,0.15319446,-0.0015445948
903,978,2.0122986,0.6386823
188,792,4.1138453,0.2708075
23,143,4.2485995,0.13460903
962,962,0.13370097,0.48003042
210,210,1.4330117,0.74468267
317,317,0.3479123,0.114706695
859,809,3.0574753,0.18060768
927,927,0.79218596,0.87796396
927,611,2.4128919,0.48657334
210,210,0.68816555,0.7182732
211,211,0.35087764,0.18873763
336,356,1.6257814,0.348124
535,535,0.8095021,0.87403584
336,336,1.9475054,-0.0543769
401,683,1.7017019,0.4926656
484,484,0.11335729,0.98885304
551,455,3.5969672,0.18038392
874,829,0.8907354,0.8227417
948,948,3.13884,0.13836515
24,24,0.098546356,0.7629799
160,160,0.016161717,0.31602424
432,432,0.18425915,0.44229722
86,41,4.0623116,0.22669844
277,278,0.38558304,0.12603593
192,192,0.5453199,0.43582696
152,152,1.2413948,0.2618315
235,235,0.14183581,0.9609354
365,365,1.3283356,0.31008396
486,486,0.505337,0.9046326
596,596,0.097319916,0.20008534
