predictions,labels,entropys,plpds
477,477,0.148821,-0.0035708547
700,700,2.1152987,0.41836587
694,694,0.3659383,0.5758224
65,65,0.18451674,-0.0023211837
39,39,0.26597792,0.06519723
705,803,1.0397129,0.66282713
708,975,1.967461,0.66854954
980,980,0.6166458,0.90644574
122,122,0.44496033,0.32707173
387,387,0.055098616,0.013949335
82,82,0.57798964,0.15966618
789,789,0.11634458,0.08890933
146,146,0.08042547,0.002423048
159,159,0.67233443,0.16484398
250,250,0.6516075,0.07483393
894,493,2.0822806,0.34187946
463,463,0.8074992,-0.0013949871
817,817,0.61781603,0.8267826
474,911,2.204572,0.039455235
632,527,2.2097688,0.43041918
555,555,0.10980719,0.06903982
630,630,0.314737,0.2429756
41,45,1.1812607,0.7917325
927,927,1.5611246,-0.16517454
243,191,3.115811,0.22131667
777,777,0.99726844,0.7891326
756,427,0.5727288,0.31743747
415,961,2.2478242,0.15157631
15,15,1.2188439,-0.09393501
367,367,0.3099746,0.02285868
810,508,1.0749186,0.07834005
268,268,0.055607393,0.007745981
917,917,1.6490395,-0.18417972
169,169,0.1190871,-0.005716145
348,348,1.6985389,0.60707986
912,912,0.23435673,0.033401966
896,896,0.33324677,0.7840649
664,782,1.4924644,0.0700666
879,879,0.48806244,0.5616816
576,576,0.3091015,0.96813995
621,621,0.19302031,0.011552215
629,414,2.2168562,0.42949292
149,149,0.15832385,0.9850891
353,353,0.2366645,0.048599184
218,218,0.8502319,0.10641509
523,534,3.9974957,0.33877125
890,890,0.2902777,0.018116236
40,40,1.4790092,0.017781317
176,176,2.6367178,0.39873153
232,232,0.51422286,0.17894608
916,480,1.854435,0.013465315
835,835,0.11106269,0.017668605
234,165,0.69862056,0.8121614
100,100,0.09529962,0.0030548573
387,387,0.15105383,0.068102956
903,903,0.1114718,0.009180903
254,254,0.23514828,0.055466056
567,909,1.4140464,0.4550056
374,375,1.8241838,0.4436429
39,39,1.1801844,0.18161434
336,336,0.137167,0.026252866
898,898,4.3929663,0.1139143
879,879,0.06846577,0.06943041
609,609,2.5654976,0.1099972
