predictions,labels,entropys,plpds
751,751,0.46593097,0.24858272
379,379,0.29079223,0.20422274
69,69,1.0224781,0.8803127
771,771,0.62983876,0.7554623
791,791,2.7834446,0.5022422
83,83,0.23460263,0.0072757006
921,921,1.8702656,0.6627253
841,841,1.671597,0.4955228
629,845,0.9636487,-0.17138988
764,792,4.5504136,0.15463465
334,850,3.0105467,0.24148981
860,454,3.4512055,0.19688076
340,340,1.1890574,0.6261786
328,117,1.5991685,0.24160415
328,290,1.7821112,0.6730369
604,604,0.1033334,0.020083487
328,735,2.0383563,0.4397376
502,502,2.9262762,-0.11975294
614,652,2.9511514,0.40829647
224,978,0.45307496,0.92541254
256,206,3.1217384,0.3121314
80,19,2.0613678,0.52057856
271,271,0.43223214,0.50121003
34,65,4.009222,0.19235137
718,839,1.8555976,0.26882327
964,941,3.2535577,0.18881997
429,429,0.34075016,0.27109092
475,475,0.26481456,0.91301924
466,466,0.8248679,0.80488425
909,567,3.9883652,0.19727515
117,928,2.0845373,0.648743
252,262,2.4617455,0.5218495
407,407,0.17588237,0.10840809
472,472,1.1731564,0.4558851
76,56,3.2127519,0.45604673
897,62,2.876289,0.38219234
2,2,0.3104023,0.0129807
595,977,3.2407703,0.2018102
382,382,1.1469669,0.5707736
735,642,2.496828,0.5400336
328,116,3.796711,0.23283082
334,12,2.5826046,0.0116894245
114,114,3.5482304,0.25746942
462,579,2.358779,0.53977674
176,249,2.4473834,0.3816318
337,337,0.7578132,0.88915175
558,683,0.13286212,0.17831695
157,157,0.3386062,0.7725687
277,271,1.1900833,-0.061114013
33,33,2.5511186,0.5846147
161,247,2.2898326,0.32063287
407,407,0.9133918,0.3159951
884,839,1.7724988,0.6608866
331,298,1.4312122,0.73432595
346,345,1.025512,0.14820868
740,740,0.25907004,0.14791203
790,457,2.2110941,0.41568398
506,885,2.8703575,0.028935134
303,302,1.5085456,0.11885321
581,581,0.94089174,0.4272569
136,136,0.98901546,0.56360275
828,891,2.4431639,0.61938727
394,394,1.3242805,0.7952719
698,562,1.6495003,0.24898481
