predictions,labels,entropys,plpds
244,244,0.023725089,0.051097214
981,981,0.013898417,-0.0006264448
888,888,0.063220456,0.0013810396
762,498,1.6816137,0.40615603
639,638,0.7064485,0.4890711
148,148,0.12705353,0.909049
643,643,0.20533785,0.0039168
977,977,0.1785114,0.42088383
276,276,0.014204362,0.025404632
120,120,0.001345274,0.01816219
70,70,1.0986344,0.4193115
442,442,0.048159175,0.04567045
583,583,0.015537242,0.2594852
121,118,0.03413959,0.22901505
447,447,0.015238044,0.012368262
830,830,0.022349998,0.25409943
833,833,0.05814127,0.02705735
541,541,0.701724,-0.09249139
771,771,0.10429341,0.7207231
675,675,0.14536688,0.054127812
214,214,1.6286031,-0.41934088
270,269,0.073894255,0.007045865
340,340,0.0037790774,0.0003659129
183,183,0.035431392,0.82643306
544,544,0.0105481325,0.010422826
531,531,0.0356311,0.06540781
362,362,0.0011123843,6.9499016e-05
496,496,0.015560208,0.035483897
807,807,0.35357797,0.9389473
530,897,0.86574626,0.54813886
499,499,0.38824457,0.91753626
955,955,0.0072611254,0.0058906674
151,151,0.07827984,0.17887944
805,805,0.00058049685,0.00013291836
716,716,0.3862328,-0.11597794
38,38,0.010212058,0.003642559
641,641,0.538855,0.24154043
601,601,1.3936843,0.41648817
6,6,0.258459,0.5416244
120,120,0.009827649,0.00014126301
624,624,0.1173071,0.0043871403
861,861,0.8820785,0.8282819
412,412,0.14753391,0.97863424
397,397,0.69417787,0.6767976
28,28,0.025378928,0.0074102283
871,871,0.9232631,0.51490295
904,743,1.3327287,0.40579838
208,208,0.93890953,0.70158243
275,275,0.02354818,0.0022683144
379,379,0.41382745,0.87656474
821,821,0.41293055,0.02369684
861,861,0.73723114,0.26163363
49,49,0.8740539,0.6889329
730,730,0.0055255285,0.0045931935
745,745,0.03399531,0.9467652
480,480,0.48132828,-0.063417256
941,941,0.08375667,0.86887807
992,992,0.06583608,-0.005425453
853,853,0.49851847,0.92265034
736,962,3.9012582,0.19781242
576,576,0.0086677,0.024599254
167,167,0.24721457,0.8281368
810,810,0.58953464,-0.11984897
372,372,0.037774917,0.00433141
