predictions,labels,entropys,plpds
682,682,0.38399717,0.84481007
574,574,0.002202129,0.0006709099
358,359,0.70161694,0.26658762
957,957,3.2201564,0.32490277
911,911,0.08096866,0.081116796
406,884,0.7037384,0.34381288
444,836,4.4567366,0.12409867
726,726,1.3857691,0.8084858
311,311,0.3253826,0.7993612
271,271,0.06359676,0.9163741
674,674,0.7918608,0.34285998
465,834,1.6804613,0.39443976
494,494,0.6636071,0.17084384
616,596,3.2896612,0.52198946
283,680,0.63889605,0.47451642
836,836,1.1813508,0.6501135
746,577,1.7478721,0.45114118
22,22,0.33789912,0.03984052
655,655,0.026545057,0.116354406
461,689,2.813138,0.36048388
300,302,0.26177272,0.5342868
209,209,3.3237152,0.35284746
265,266,1.1167743,0.07187262
880,834,3.6644423,0.17210597
855,855,0.8373938,0.6714817
747,747,0.06061022,0.18230027
400,400,0.3699225,0.17170894
168,159,1.2242903,0.5021299
270,270,0.23172861,0.24932015
873,873,0.8500042,0.6710966
945,945,0.16976814,0.05570942
50,50,0.33717078,0.8746963
946,946,0.9751615,0.44770515
101,101,0.059869826,0.036015928
926,926,0.81965625,0.59224254
442,682,2.2488704,0.33442354
360,360,1.9284205,-0.22368142
60,57,1.6541545,0.31588563
362,362,0.003624327,0.020594656
657,742,1.3846812,-0.08660853
702,702,2.2204037,0.59945256
283,112,3.780178,0.0521615
625,814,0.67941344,0.17370075
803,803,1.15693,0.50404227
49,49,0.5326287,0.5109282
128,128,1.8897916,0.41755235
758,758,3.956728,0.27815184
251,251,1.9788058,0.5818863
723,723,0.06411566,0.16124481
485,485,3.3616703,0.20538154
852,852,0.12933928,0.0010790825
392,973,0.19660991,0.44486248
818,479,1.1115335,0.75518703
753,753,0.9736418,0.8847357
191,191,1.3757019,0.4243207
169,169,0.22571151,0.18708658
119,328,2.191257,0.20011124
352,353,0.39707333,-0.043245137
296,296,3.5514755,0.26418963
63,63,0.053376485,0.89577276
991,265,4.545065,0.11385607
223,223,0.7822955,0.7760203
99,99,0.0026156905,0.0038740635
242,242,0.032459106,0.07078421
