predictions,labels,entropys,plpds
258,258,0.1918069,0.026504815
360,360,0.72170633,0.69288117
471,471,0.005653871,0.024570763
630,630,0.0032773367,0.0028486848
196,196,0.06296386,0.00025445223
910,813,3.892048,0.13466218
640,640,0.72311044,0.46984935
377,377,0.16640116,0.89590526
835,835,0.011638423,0.9971524
463,414,2.347271,0.39167622
809,809,0.6512792,0.27870065
936,936,0.28543743,-0.00990361
164,164,0.022769764,-0.0002296567
824,824,0.05930788,0.013918519
506,772,0.11053945,0.9231196
153,153,0.07821438,0.8647778
263,263,0.42801443,0.05998367
28,26,0.23498347,0.46037573
761,761,0.26773024,0.9707977
444,444,0.021592278,0.012373507
418,418,0.52717507,0.8919828
946,946,0.28481203,0.5746532
663,663,0.086055554,0.42573124
811,559,0.9607414,0.7630606
586,586,0.0051743146,0.15282714
33,319,0.82065046,0.5247078
42,42,0.11181037,0.009280086
242,242,0.009545118,0.00061661005
105,105,0.0041465135,0.03582251
48,48,0.1243704,0.36383408
591,591,0.5670239,0.28236634
786,786,0.0052384813,0.030844986
119,119,1.1495064,-0.34994805
156,156,0.9527622,0.55913204
755,755,0.37709236,0.9025682
532,846,0.5511711,0.8923303
801,983,1.3215488,-0.27581853
659,876,4.3833647,0.17381635
469,469,0.011256034,0.427907
416,416,0.46815988,0.64397186
407,407,0.009086264,0.044041634
799,799,2.1864872,0.5350108
332,332,0.05796394,0.701441
871,871,0.69227475,-0.17422932
725,725,1.5877641,0.47982013
740,784,3.4495487,0.16732055
516,520,0.0052979724,0.047186375
403,403,0.0042047435,0.0022343397
166,167,0.8010006,0.74107265
480,480,1.3907465,-0.40747553
352,352,0.27067706,0.6791515
592,592,0.00038154505,0.00017803907
267,265,1.3531262,0.6541798
542,542,2.1301153,0.21808772
413,740,2.686379,0.34788966
960,960,0.5253328,-0.043834507
251,251,0.0015639559,0.00036799908
133,133,0.0008358749,0.010353744
505,505,0.29658008,-0.0018168092
412,922,0.60779685,0.82706493
621,621,0.22248094,0.9330416
991,991,0.001965537,0.00047290325
724,724,0.2648886,0.9399681
266,175,2.413419,0.2284774
