predictions,labels,entropys,plpds
527,664,1.3223159,0.49948013
260,202,1.4658561,0.4504332
842,842,0.6735883,0.8838117
207,207,1.5046332,0.750597
624,624,1.6734807,0.12920883
59,59,2.146833,0.39312658
424,424,0.82992154,0.74367285
126,318,0.48123932,0.81981105
287,287,0.004772373,0.0071296096
863,863,1.3240035,0.77359325
148,148,0.713803,0.6392596
109,109,0.5275532,0.89327085
692,965,0.1003425,0.10181421
557,557,0.19450064,0.96763915
268,268,0.20985416,0.80594546
306,42,0.48495114,0.8824431
950,950,0.77118623,0.20465541
116,126,3.2008047,0.19513732
345,345,0.0001348616,0.0013206005
396,396,0.00096609595,0.013734162
801,801,0.072116055,0.27006382
205,205,0.76277757,0.73971933
70,733,2.801588,0.20803091
761,761,0.020815197,-0.00010287762
413,413,0.47155505,-0.049761355
507,507,0.007158275,0.011169851
504,968,0.51891017,0.77479464
51,51,0.002519906,0.012872577
256,256,0.86674297,0.5038929
606,606,0.17480281,0.98094624
673,673,1.7562003,0.16887526
195,195,0.07484622,0.9887319
668,668,0.31772244,0.9439451
217,217,0.26459953,0.9558176
307,307,1.0294443,0.25978968
507,507,0.0036490858,0.0007329583
781,498,1.4391543,0.6054065
895,403,1.2928083,-0.17385358
951,951,0.17207941,-0.011271119
863,515,2.1477504,0.3764121
386,386,0.6643175,0.37040913
26,26,0.20026077,0.4683683
217,217,0.057850823,0.047630668
554,554,0.003512315,0.0031452775
166,167,1.4332341,0.42209792
608,224,4.4570575,0.10405015
951,951,0.037692264,0.24291474
450,450,0.0003024001,0.087986946
301,301,0.015039045,0.0013082027
573,575,0.99391794,-0.21662194
546,546,0.52304316,-0.11828631
466,466,0.0079665305,0.9992662
146,146,0.00019479607,0.0028934479
130,130,0.013535538,0.011309981
788,788,0.040595673,-0.00085401535
195,158,0.33909258,0.18111992
77,77,0.13291803,0.102535605
351,276,0.38257983,0.014336824
463,463,0.00086300867,0.00789535
242,242,0.84616387,0.67016536
746,429,3.061287,0.32769722
73,72,0.746681,0.11515528
18,18,0.0064595994,0.022095978
671,671,0.05966398,0.9933757
