predictions,labels,entropys,plpds
1,1,0.0023325845,0.02181083
1,1,0.0027606196,0.9992335
7,7,6.792335e-05,0.99841917
2,2,0.05407197,0.9905241
6,6,0.024976436,-0.0028888583
4,4,0.0004937299,0.994323
6,6,0.0016705317,0.9469348
5,5,0.0005114256,0.99880177
9,9,0.06167171,0.72287464
7,7,4.1136056e-05,0.76766765
6,6,0.22830065,0.62167263
0,0,0.00012885759,0.14782912
4,5,0.1956381,0.9626764
5,5,0.0012411416,0.9975984
9,9,0.0065823128,0.8377205
8,8,0.440269,0.12327343
6,6,0.20897847,0.5466355
3,3,0.00032999736,0.0106166005
6,6,0.062112037,0.91975677
9,8,0.6359506,0.67041004
7,7,0.004509649,0.99937403
6,6,0.0451167,0.99088085
2,2,0.00016196855,0.70175207
2,2,0.00082904816,0.97236913
1,9,0.31119806,0.27387124
9,9,0.5827006,0.7533094
4,4,0.016830055,0.9749255
9,9,0.018533137,0.9909437
6,9,1.1468964,-0.42423743
6,6,0.052530687,0.4082752
4,2,0.58458686,-0.2572
5,5,0.11808677,-0.012624383
4,4,0.0008012657,0.9997574
8,8,0.0032347552,0.9965679
7,5,0.67142403,0.6814724
8,8,0.008702646,0.4040678
1,8,1.3269541,0.4321554
0,0,2.0039082e-05,1.4305115e-06
6,6,0.0017532057,0.034103096
2,2,0.0015034368,0.13036501
8,8,0.015413885,0.11247015
2,2,6.435096e-06,0.0018326044
6,6,0.0029795608,0.99964803
7,7,0.0020872839,0.94368845
3,3,0.0005462547,0.9999105
9,3,0.010802892,0.99878186
1,1,0.0006277132,0.99993736
3,3,0.25795558,0.94242626
1,1,9.106809e-05,0.9950963
0,0,0.3104428,0.92260027
3,5,4.6970636e-06,0.99998736
5,5,1.17262025e-05,0.6346983
7,7,0.00025462895,0.73803604
7,7,0.67396843,0.62395537
4,4,0.0010723044,0.98867965
6,6,0.019758213,0.99746644
1,1,0.0030298743,0.6321503
8,8,0.001912269,0.9993759
9,9,0.0022923192,0.9399771
9,9,0.006420343,0.9865468
9,9,0.029107057,0.08374447
7,7,0.0011106043,0.96248263
6,6,0.19524705,0.9426325
2,2,0.002092939,0.99032724
