predictions,labels,entropys,plpds
7,7,4.4834673e-05,0.5828516
6,6,0.068989106,0.96966946
6,6,0.00013746088,0.4945264
9,9,0.0014093537,-9.10759e-05
2,2,0.0001615074,0.997881
1,1,0.043072496,0.52468073
1,1,0.00020945517,0.0026278496
0,0,0.101146415,0.9839699
4,4,0.0026335053,0.863738
9,9,9.387374e-05,0.9510926
3,3,0.016515505,0.0293535
0,0,0.0009105983,0.7077515
7,7,0.00022822665,0.9909224
4,4,7.4534415e-05,0.9987509
0,0,0.014533626,-0.0014233589
2,2,0.0002268171,0.9997793
8,8,0.0006229761,0.0011876822
3,3,3.890461e-05,0.8923868
3,3,0.017157117,0.007079959
6,6,0.0043989094,0.99931663
8,8,0.10697809,0.97794956
6,6,0.00015524059,0.00018757582
0,0,0.00012861898,0.47925907
8,8,0.0018512423,0.12103838
0,0,0.00014644829,0.86595285
0,0,0.00053683,0.00032675266
7,7,0.00036344497,0.00021976233
3,3,0.0001253389,0.97764575
2,2,0.0006387586,0.99949497
6,6,0.0010882769,0.02647531
1,1,0.00014683073,0.5006372
5,5,1.2812075e-06,0.46862972
7,7,6.919525e-05,0.5434926
8,8,0.0002063473,0.16758496
7,7,0.2274925,0.9396788
5,5,5.7375564e-06,3.5762787e-07
1,1,0.0010071741,0.91075706
5,3,0.0020737103,0.05280608
2,2,0.00018395358,0.9999516
5,5,3.48752e-05,0.018579125
9,9,0.00017226908,0.97055066
8,8,0.00020859882,0.96969813
4,4,5.948271e-06,0.9942087
7,7,0.00085870567,0.997438
6,6,0.00022229624,0.9430542
3,3,8.218804e-05,0.8561592
0,0,0.22428359,0.9118233
9,9,5.8223624e-05,0.15947074
8,8,0.0027971151,0.9765586
9,3,0.79445773,0.6300986
8,8,6.375069e-05,3.0994415e-05
8,8,0.005435051,0.18455249
7,7,0.00018558053,0.98584914
6,6,0.037953462,-0.0031892657
6,6,0.00050970825,0.9995603
0,0,0.00021719509,0.9999443
2,2,0.00031378475,0.99935234
1,1,0.0022223706,0.0018803477
4,3,8.70377e-05,0.99651223
3,3,6.092085e-05,0.9814958
8,8,3.0914172e-05,7.867813e-06
8,8,0.017414294,0.99756235
7,7,0.0011800544,0.9986134
1,1,0.0011454036,0.00022315979
